resource,dataset,name,label,collection event.resource,collection event,since version,until version,is repeat of.dataset,is repeat of.name
ATHLETE_CDM,chemicals_ath,m_oxominch_lod_t2,,,,1.1.0,,chemicals_ath,m_oxominch_lod_t1
ATHLETE_CDM,chemicals_ath,m_oxominch_raw_t2,,,,1.1.0,,chemicals_ath,m_oxominch_raw_t1
ATHLETE_CDM,chemicals_ath,m_oxominp_lod_t2,,,,1.1.0,,chemicals_ath,m_oxominp_lod_t1
ATHLETE_CDM,chemicals_ath,m_oxominp_raw_t2,,,,1.1.0,,chemicals_ath,m_oxominp_raw_t1
ATHLETE_CDM,chemicals_ath,m_phenoxyacetic_acid_lod_t2,,,,1.1.0,,chemicals_ath,m_phenoxyacetic_acid_lod_t1
ATHLETE_CDM,chemicals_ath,m_phenoxyacetic_acid_raw_t2,,,,1.1.0,,chemicals_ath,m_phenoxyacetic_acid_raw_t1
ATHLETE_CDM,chemicals_ath,m_prpa_lod_t2,,,,1.1.0,,chemicals_ath,m_prpa_lod_t1
ATHLETE_CDM,chemicals_ath,m_prpa_raw_t2,,,,1.1.0,,chemicals_ath,m_prpa_raw_t1
ATHLETE_CDM,chemicals_ath,m_trcs_lod_t2,,,,1.1.0,,chemicals_ath,m_trcs_lod_t1
ATHLETE_CDM,chemicals_ath,m_trcs_raw_t2,,,,1.1.0,,chemicals_ath,m_trcs_raw_t1
LifeCycle_CDM,core,mental_exp11,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp12,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp13,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp1,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp2,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp14,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp15,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp16,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp3,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp4,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp5,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp6,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp7,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp8,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp9,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp17,,,,1.0.0,,core,mental_exp0
LifeCycle_CDM,core,mental_exp18,,,,1.0.0,,core,mental_exp0
ATHLETE_CDM,outcome_ath,n_wheezing_12m_1,,,,,,outcome_ath,n_wheezing_12m_0
ATHLETE_CDM,outcome_ath,n_wheezing_12m_5,,,,,,outcome_ath,n_wheezing_12m_0
ATHLETE_CDM,outcome_ath,n_wheezing_12m_6,,,,,,outcome_ath,n_wheezing_12m_0
ATHLETE_CDM,outcome_ath,n_wheezing_12m_7,,,,,,outcome_ath,n_wheezing_12m_0
LifeCycle_CDM,outcome,nvi_age_5,,,,1.0.0,,outcome,nvi_age_0
LifeCycle_CDM,outcome,nvi_age_6,,,,1.0.0,,outcome,nvi_age_0
LifeCycle_CDM,outcome,nvi_avg_5,,,,1.0.0,,outcome,nvi_avg_0
LifeCycle_CDM,outcome,nvi_avg_6,,,,1.0.0,,outcome,nvi_avg_0
LifeCycle_CDM,outcome,nvi_eval_5,,,,1.0.0,,outcome,nvi_eval_0
LifeCycle_CDM,outcome,nvi_eval_6,,,,1.0.0,,outcome,nvi_eval_0
LifeCycle_CDM,outcome,nvi_instr_5,,,,1.0.0,,outcome,nvi_instr_0
LifeCycle_CDM,outcome,nvi_instr_6,,,,1.0.0,,outcome,nvi_instr_0
LifeCycle_CDM,outcome,nvi_pc_6,,,,1.0.0,,outcome,nvi_pc_0
LifeCycle_CDM,outcome,nvi_pro_5,,,,1.0.0,,outcome,nvi_pro_0
LifeCycle_CDM,outcome,nvi_pro_6,,,,1.0.0,,outcome,nvi_pro_0
LifeCycle_CDM,outcome,nvi_raw_5,,,,1.0.0,,outcome,nvi_raw_0
LifeCycle_CDM,outcome,nvi_raw_6,,,,1.0.0,,outcome,nvi_raw_0
LifeCycle_CDM,outcome,nvi_std_6,,,,1.0.0,,outcome,nvi_std_0
LifeCycle_CDM,core,occup_f1_1,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_1,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_1,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_12,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_12,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_12,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_13,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_13,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_13,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_14,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_14,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_14,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_2,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_2,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_2,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_3,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_3,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_3,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_6,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_6,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_6,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_7,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_7,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_7,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_8,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_8,,,,1.0.0,,harmonized,occup_f1_0
LifeCycle_CDM,core,occup_f1_fath12,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath1,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath13,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath14,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath2,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath3,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath5,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath6,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath7,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_f1_fath8,,,,1.0.0,,core,occup_f1_fath0
LifeCycle_CDM,core,occup_m_1,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_12,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_13,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_14,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_2,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_3,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_5,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_6,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_7,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,occup_m_8,,,,1.0.0,,core,occup_m_0
LifeCycle_CDM,core,pets_1,,,,1.0.0,,core,pets_0
LifeCycle_CDM,core,pets_12,,,,1.0.0,,core,pets_0
LifeCycle_CDM,core,pets_13,,,,1.0.0,,core,pets_0
LifeCycle_CDM,core,pets_14,,,,1.0.0,,core,pets_0
LifeCycle_CDM,core,pets_2,,,,1.0.0,,core,pets_0
LifeCycle_CDM,core,pets_3,,,,1.0.0,,core,pets_0
LifeCycle_CDM,core,pets_5,,,,1.0.0,,core,pets_0
LifeCycle_CDM,core,pets_6,,,,1.0.0,,core,pets_0
LifeCycle_CDM,core,pets_7,,,,1.0.0,,core,pets_0
LifeCycle_CDM,outcome,pulse_1,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_14,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_146,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_147,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_148,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_149,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_15,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_150,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_151,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_152,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_153,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_154,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_155,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_156,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_157,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulse_158,,,,1.0.0,,outcome,pulse_0
LifeCycle_CDM,outcome,pulseage_1,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_14,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_146,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_147,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_148,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_149,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_15,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_150,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_151,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_152,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_153,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_154,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_155,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_156,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_157,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulseage_158,,,,1.0.0,,outcome,pulseage_0
LifeCycle_CDM,outcome,pulsemessit_1,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_14,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_146,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_147,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_148,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_149,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_15,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_150,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_151,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_152,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_153,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_154,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_155,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_156,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_157,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,pulsemessit_158,,,,1.0.0,,outcome,pulsemessit_0
LifeCycle_CDM,outcome,rash_10,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_1,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_11,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_12,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_13,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_14,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_5,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_6,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_7,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_8,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_9,,,,1.0.0,,outcome,rash_0
LifeCycle_CDM,outcome,rash_loc_1,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_10,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_11,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_12,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_13,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_14,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_5,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_6,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_7,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_8,,,,1.0.0,,outcome,rash_loc_0
LifeCycle_CDM,outcome,rash_loc_9,,,,1.0.0,,outcome,rash_loc_0
ATHLETE_CDM,outcome_ath,rhinitis_1,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_10,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_11,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_12,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_13,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_14,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_5,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_6,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_7,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_8,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_9,,,,,,outcome_ath,rhinitis_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_1,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_10,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_11,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_12,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_13,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_14,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_5,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_6,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_7,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_8,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_12m_9,,,,,,outcome_ath,rhinitis_sx_12m_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_1,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_10,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_11,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_12,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_13,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_14,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_5,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_6,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_7,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_8,,,,,,outcome_ath,rhinitis_sx_ever_0
ATHLETE_CDM,outcome_ath,rhinitis_sx_ever_9,,,,,,outcome_ath,rhinitis_sx_ever_0
LifeCycle_CDM,outcome,sbp_1,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_14,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_146,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_147,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_148,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_149,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_15,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_150,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_151,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_152,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_153,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_154,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_155,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_156,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_157,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbp_158,,,,1.0.0,,outcome,sbp_0
LifeCycle_CDM,outcome,sbpav_1,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_14,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_146,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_147,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_148,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_149,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_15,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_150,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_151,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_152,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_153,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_154,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_155,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_156,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_157,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sbpav_158,,,,1.0.0,,outcome,sbpav_0
LifeCycle_CDM,outcome,sittinght_1,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_14,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_146,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_147,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_148,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_149,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_15,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_150,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_151,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_152,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_153,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_154,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_155,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_156,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_157,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinght_158,,,,1.0.0,,outcome,sittinght_0
LifeCycle_CDM,outcome,sittinghtage_14,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_146,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_147,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_148,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_149,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_150,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_151,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_152,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_1,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_15,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_153,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_154,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_155,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_156,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_157,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtage_158,,,,1.0.0,,outcome,sittinghtage_0
LifeCycle_CDM,outcome,sittinghtmes_14,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_146,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_147,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_148,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_149,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_150,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_151,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_152,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_153,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_154,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_1,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_15,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_155,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_156,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_157,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,outcome,sittinghtmes_158,,,,1.0.0,,outcome,sittinghtmes_0
LifeCycle_CDM,core,smk_exp1,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp12,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp13,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp14,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp2,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp3,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp5,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp6,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp7,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_exp8,,,,1.0.0,,core,smk_exp0
LifeCycle_CDM,core,smk_t2,,,,1.0.0,,core,smk_t1
LifeCycle_CDM,core,smk_t3,,,,1.0.0,,core,smk_t1
LifeCycle_CDM,outcome,subscapsf_1,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_14,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_146,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_147,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_148,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_149,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_15,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_150,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_151,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_152,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_153,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_154,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_155,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_156,,,,1.0.0,,outcome,subscapsf_0
