name,label,codesystem,code,ontologyTermURI
79926007,Structure of sacral lymph node,SNOMED CT,79926007,http://purl.bioontology.org/ontology/SNOMEDCT/79926007
79941007,Structure of central lateral nucleus of thalamus,SNOMED CT,79941007,http://purl.bioontology.org/ontology/SNOMEDCT/79941007
79951008,Skin of occipital region,SNOMED CT,79951008,http://purl.bioontology.org/ontology/SNOMEDCT/79951008
79956003,Skin structure of umbilical region,SNOMED CT,79956003,http://purl.bioontology.org/ontology/SNOMEDCT/79956003
79959005,Structure of opponens digiti minimi muscle of hand,SNOMED CT,79959005,http://purl.bioontology.org/ontology/SNOMEDCT/79959005
79961001,Structure of medial atlantoaxial joint,SNOMED CT,79961001,http://purl.bioontology.org/ontology/SNOMEDCT/79961001
79984008,Skeletal muscle system structure,SNOMED CT,79984008,http://purl.bioontology.org/ontology/SNOMEDCT/79984008
79989003,Structure of lateral semicircular duct,SNOMED CT,79989003,http://purl.bioontology.org/ontology/SNOMEDCT/79989003
80001000,Skin structure of lateral surface of thigh,SNOMED CT,80001000,http://purl.bioontology.org/ontology/SNOMEDCT/80001000
80049006,Structure of forceps major,SNOMED CT,80049006,http://purl.bioontology.org/ontology/SNOMEDCT/80049006
80057009,Structure of anulus fibrosus of intervertebral disc of sixth cerebral vertebra,SNOMED CT,80057009,http://purl.bioontology.org/ontology/SNOMEDCT/80057009
80064006,Intervertebral disc structure of first lumbar vertebra,SNOMED CT,80064006,http://purl.bioontology.org/ontology/SNOMEDCT/80064006
80076006,Structure of articular process of fifth lumbar vertebra,SNOMED CT,80076006,http://purl.bioontology.org/ontology/SNOMEDCT/80076006
80081002,Structure of left subapical segmental bronchus,SNOMED CT,80081002,http://purl.bioontology.org/ontology/SNOMEDCT/80081002
80085006,Structure of lesser curvature of stomach,SNOMED CT,80085006,http://purl.bioontology.org/ontology/SNOMEDCT/80085006
80088008,Entire splenic lymph node,SNOMED CT,80088008,http://purl.bioontology.org/ontology/SNOMEDCT/80088008
80108009,Structure of tendon of subscapularis muscle,SNOMED CT,80108009,http://purl.bioontology.org/ontology/SNOMEDCT/80108009
80111005,Structure of interosseous membrane of leg,SNOMED CT,80111005,http://purl.bioontology.org/ontology/SNOMEDCT/80111005
80112003,Subperiosteum,SNOMED CT,80112003,http://purl.bioontology.org/ontology/SNOMEDCT/80112003
80114002,Structure of retrocecal appendix,SNOMED CT,80114002,http://purl.bioontology.org/ontology/SNOMEDCT/80114002
80134001,Structure of ethmoidal infundibulum,SNOMED CT,80134001,http://purl.bioontology.org/ontology/SNOMEDCT/80134001
80139006,Entire articular part of tubercle of second rib,SNOMED CT,80139006,http://purl.bioontology.org/ontology/SNOMEDCT/80139006
80140008,Structure of mandibular right first premolar tooth,SNOMED CT,80140008,http://purl.bioontology.org/ontology/SNOMEDCT/80140008
80144004,Bone structure of calcaneum,SNOMED CT,80144004,http://purl.bioontology.org/ontology/SNOMEDCT/80144004
80147006,Structure of brachial fascia,SNOMED CT,80147006,http://purl.bioontology.org/ontology/SNOMEDCT/80147006
80169004,Cochlear structure,SNOMED CT,80169004,http://purl.bioontology.org/ontology/SNOMEDCT/80169004
80195002,Structure of venous system of lower extremity,SNOMED CT,80195002,http://purl.bioontology.org/ontology/SNOMEDCT/80195002
80203008,Structure of perineal body,SNOMED CT,80203008,http://purl.bioontology.org/ontology/SNOMEDCT/80203008
80243003,Eyelid structure,SNOMED CT,80243003,http://purl.bioontology.org/ontology/SNOMEDCT/80243003
80248007,Left breast structure,SNOMED CT,80248007,http://purl.bioontology.org/ontology/SNOMEDCT/80248007
80266002,Minor pelvis structure,SNOMED CT,80266002,http://purl.bioontology.org/ontology/SNOMEDCT/80266002
80272002,Structure of carotid bifurcation,SNOMED CT,80272002,http://purl.bioontology.org/ontology/SNOMEDCT/80272002
80284000,Entire cortical intertubular capillary plexuses,SNOMED CT,80284000,http://purl.bioontology.org/ontology/SNOMEDCT/80284000
80303005,Structure of lateral segment of left lobe of liver,SNOMED CT,80303005,http://purl.bioontology.org/ontology/SNOMEDCT/80303005
80315009,All arterioles,SNOMED CT,80315009,http://purl.bioontology.org/ontology/SNOMEDCT/80315009
80316005,Structure of orbitalis muscle,SNOMED CT,80316005,http://purl.bioontology.org/ontology/SNOMEDCT/80316005
80320009,Structure of tendon sheath of toe,SNOMED CT,80320009,http://purl.bioontology.org/ontology/SNOMEDCT/80320009
80334009,Structure of venous sinus,SNOMED CT,80334009,http://purl.bioontology.org/ontology/SNOMEDCT/80334009
80338007,Parietal pleura structure,SNOMED CT,80338007,http://purl.bioontology.org/ontology/SNOMEDCT/80338007
80349001,Fourth toe structure,SNOMED CT,80349001,http://purl.bioontology.org/ontology/SNOMEDCT/80349001
80351002,Septal leaflet of mitral valve,SNOMED CT,80351002,http://purl.bioontology.org/ontology/SNOMEDCT/80351002
80352009,Structure of zygomaticus major muscle,SNOMED CT,80352009,http://purl.bioontology.org/ontology/SNOMEDCT/80352009
80354005,Structure of venous system of upper extremity,SNOMED CT,80354005,http://purl.bioontology.org/ontology/SNOMEDCT/80354005
80376001,Right maxillary sinus structure,SNOMED CT,80376001,http://purl.bioontology.org/ontology/SNOMEDCT/80376001
80391004,Entire ligamentum venosum of liver,SNOMED CT,80391004,http://purl.bioontology.org/ontology/SNOMEDCT/80391004
80401008,Structure of falx cerebri,SNOMED CT,80401008,http://purl.bioontology.org/ontology/SNOMEDCT/80401008
80417002,Structure of triangular bone,SNOMED CT,80417002,http://purl.bioontology.org/ontology/SNOMEDCT/80417002
80425000,Cerebellar folium vermis,SNOMED CT,80425000,http://purl.bioontology.org/ontology/SNOMEDCT/80425000
80434005,Structure of vertical occipital fasciculus,SNOMED CT,80434005,http://purl.bioontology.org/ontology/SNOMEDCT/80434005
80435006,Structure of ascending pharyngeal artery,SNOMED CT,80435006,http://purl.bioontology.org/ontology/SNOMEDCT/80435006
80447000,Structure of cerebral aqueduct,SNOMED CT,80447000,http://purl.bioontology.org/ontology/SNOMEDCT/80447000
80455007,Rectal gland,SNOMED CT,80455007,http://purl.bioontology.org/ontology/SNOMEDCT/80455007
80461005,Inferior constrictor pharyngeus muscle structure,SNOMED CT,80461005,http://purl.bioontology.org/ontology/SNOMEDCT/80461005
80463008,Structure of head of fourth metacarpal bone,SNOMED CT,80463008,http://purl.bioontology.org/ontology/SNOMEDCT/80463008
80467009,Entire anterior superior renal segment,SNOMED CT,80467009,http://purl.bioontology.org/ontology/SNOMEDCT/80467009
80478001,Structure of extrinsic larynx,SNOMED CT,80478001,http://purl.bioontology.org/ontology/SNOMEDCT/80478001
80500007,Structure of middle temporal sulcus,SNOMED CT,80500007,http://purl.bioontology.org/ontology/SNOMEDCT/80500007
80502004,Structure of foramen centrale modioli,SNOMED CT,80502004,http://purl.bioontology.org/ontology/SNOMEDCT/80502004
80509008,Structure of sural communicating branch of common peroneal nerve,SNOMED CT,80509008,http://purl.bioontology.org/ontology/SNOMEDCT/80509008
80541002,Cementum structure,SNOMED CT,80541002,http://purl.bioontology.org/ontology/SNOMEDCT/80541002
80548008,Entire bronchiole of left lower lobe,SNOMED CT,80548008,http://purl.bioontology.org/ontology/SNOMEDCT/80548008
80581009,Upper abdomen structure,SNOMED CT,80581009,http://purl.bioontology.org/ontology/SNOMEDCT/80581009
80595007,Glomus jugulare,SNOMED CT,80595007,http://purl.bioontology.org/ontology/SNOMEDCT/80595007
80596008,Intervertebral disc of sixteenth thoracic vertebra,SNOMED CT,80596008,http://purl.bioontology.org/ontology/SNOMEDCT/80596008
80607000,Structure of right lobe of thymus,SNOMED CT,80607000,http://purl.bioontology.org/ontology/SNOMEDCT/80607000
80621003,Structure of choroid plexus,SNOMED CT,80621003,http://purl.bioontology.org/ontology/SNOMEDCT/80621003
80622005,Abducens nerve structure,SNOMED CT,80622005,http://purl.bioontology.org/ontology/SNOMEDCT/80622005
80647007,Structure of maxillary right canine tooth,SNOMED CT,80647007,http://purl.bioontology.org/ontology/SNOMEDCT/80647007
80655000,Ventral sac of rumen,SNOMED CT,80655000,http://purl.bioontology.org/ontology/SNOMEDCT/80655000
80662009,Abdominal skin pouch,SNOMED CT,80662009,http://purl.bioontology.org/ontology/SNOMEDCT/80662009
80666007,Structure of tectospinal tract of midbrain and pons,SNOMED CT,80666007,http://purl.bioontology.org/ontology/SNOMEDCT/80666007
80673002,Entire fungiform papillae of tongue,SNOMED CT,80673002,http://purl.bioontology.org/ontology/SNOMEDCT/80673002
80682008,Entire medial flexor tendon of knee,SNOMED CT,80682008,http://purl.bioontology.org/ontology/SNOMEDCT/80682008
80713004,Structure of periorbital tissue,SNOMED CT,80713004,http://purl.bioontology.org/ontology/SNOMEDCT/80713004
80718008,Facial nerve zygomatic branch,SNOMED CT,80718008,http://purl.bioontology.org/ontology/SNOMEDCT/80718008
80726000,"All cervical vertebrae, except atlas and axis",SNOMED CT,80726000,http://purl.bioontology.org/ontology/SNOMEDCT/80726000
80730002,Nigrothalamic fibers,SNOMED CT,80730002,http://purl.bioontology.org/ontology/SNOMEDCT/80730002
80746005,Structure of sphenooccipital synchondrosis,SNOMED CT,80746005,http://purl.bioontology.org/ontology/SNOMEDCT/80746005
80768000,Left upper extremity structure,SNOMED CT,80768000,http://purl.bioontology.org/ontology/SNOMEDCT/80768000
80769008,Structure of tibial lymph node,SNOMED CT,80769008,http://purl.bioontology.org/ontology/SNOMEDCT/80769008
80794009,Structure of recurrent ulnar artery,SNOMED CT,80794009,http://purl.bioontology.org/ontology/SNOMEDCT/80794009
80799004,Structure of posterior superior alveolar nerve,SNOMED CT,80799004,http://purl.bioontology.org/ontology/SNOMEDCT/80799004
80830008,Structure of lateral umbilical fold,SNOMED CT,80830008,http://purl.bioontology.org/ontology/SNOMEDCT/80830008
80867000,Structure of gluteal lymph node,SNOMED CT,80867000,http://purl.bioontology.org/ontology/SNOMEDCT/80867000
80877003,Structure of posterior belly of digastric muscle,SNOMED CT,80877003,http://purl.bioontology.org/ontology/SNOMEDCT/80877003
80891009,Heart structure,SNOMED CT,80891009,http://purl.bioontology.org/ontology/SNOMEDCT/80891009
80928007,Palmar ligament of distal interphalangeal joint of forefoot,SNOMED CT,80928007,http://purl.bioontology.org/ontology/SNOMEDCT/80928007
80973000,Structure of interstitial tissue of eyeball,SNOMED CT,80973000,http://purl.bioontology.org/ontology/SNOMEDCT/80973000
80978009,Articular part of tubercle of fifteenth rib,SNOMED CT,80978009,http://purl.bioontology.org/ontology/SNOMEDCT/80978009
80984007,Left lacrimal gland structure,SNOMED CT,80984007,http://purl.bioontology.org/ontology/SNOMEDCT/80984007
81001005,Structure of apex of nose,SNOMED CT,81001005,http://purl.bioontology.org/ontology/SNOMEDCT/81001005
81008004,Structure of terminal nerves of cephalic portion of sympathetic nervous system,SNOMED CT,81008004,http://purl.bioontology.org/ontology/SNOMEDCT/81008004
81012005,Bone structure of cuboid,SNOMED CT,81012005,http://purl.bioontology.org/ontology/SNOMEDCT/81012005
81015007,Structure of subthalamic fasciculus,SNOMED CT,81015007,http://purl.bioontology.org/ontology/SNOMEDCT/81015007
81016008,Optic disc structure,SNOMED CT,81016008,http://purl.bioontology.org/ontology/SNOMEDCT/81016008
81029008,Structure of infraclavicular part of brachial plexus,SNOMED CT,81029008,http://purl.bioontology.org/ontology/SNOMEDCT/81029008
81036009,Structure of vesical plexus,SNOMED CT,81036009,http://purl.bioontology.org/ontology/SNOMEDCT/81036009
81040000,Pulmonary artery structure,SNOMED CT,81040000,http://purl.bioontology.org/ontology/SNOMEDCT/81040000
81051000,Structure of septal papillary muscle of right ventricle,SNOMED CT,81051000,http://purl.bioontology.org/ontology/SNOMEDCT/81051000
81056005,Structure of atrium of alveolus,SNOMED CT,81056005,http://purl.bioontology.org/ontology/SNOMEDCT/81056005
81062000,Structure of meniscofemoral ligament,SNOMED CT,81062000,http://purl.bioontology.org/ontology/SNOMEDCT/81062000
81074001,Structure of posterior auricular nerve,SNOMED CT,81074001,http://purl.bioontology.org/ontology/SNOMEDCT/81074001
81084000,Structure of falx cerebelli,SNOMED CT,81084000,http://purl.bioontology.org/ontology/SNOMEDCT/81084000
81087007,Articular system structure,SNOMED CT,81087007,http://purl.bioontology.org/ontology/SNOMEDCT/81087007
81105003,Cervical lymph node structure,SNOMED CT,81105003,http://purl.bioontology.org/ontology/SNOMEDCT/81105003
81113002,Structure of serous layer of peritoneum,SNOMED CT,81113002,http://purl.bioontology.org/ontology/SNOMEDCT/81113002
81117001,Structure of inferior ophthalmic vein,SNOMED CT,81117001,http://purl.bioontology.org/ontology/SNOMEDCT/81117001
81124000,Postauricular region structure,SNOMED CT,81124000,http://purl.bioontology.org/ontology/SNOMEDCT/81124000
81128002,Structure of sinus of Valsalva,SNOMED CT,81128002,http://purl.bioontology.org/ontology/SNOMEDCT/81128002
81129005,"Structure of articular surface, trapezoid, of second metacarpal bone",SNOMED CT,81129005,http://purl.bioontology.org/ontology/SNOMEDCT/81129005
81132008,Structure of scalene lymph node,SNOMED CT,81132008,http://purl.bioontology.org/ontology/SNOMEDCT/81132008
81137002,Structure of lamina of thoracic vertebra,SNOMED CT,81137002,http://purl.bioontology.org/ontology/SNOMEDCT/81137002
81151002,Structure of groove of ligamentum venosum of liver,SNOMED CT,81151002,http://purl.bioontology.org/ontology/SNOMEDCT/81151002
81153004,Structure of capsule of distal interphalangeal joint of fifth toe,SNOMED CT,81153004,http://purl.bioontology.org/ontology/SNOMEDCT/81153004
81163007,Entire deep transverse metatarsal ligament,SNOMED CT,81163007,http://purl.bioontology.org/ontology/SNOMEDCT/81163007
81168003,Zygapophyseal joint structure,SNOMED CT,81168003,http://purl.bioontology.org/ontology/SNOMEDCT/81168003
81180006,Structure of sternocleidomastoid branch of occipital artery,SNOMED CT,81180006,http://purl.bioontology.org/ontology/SNOMEDCT/81180006
81204008,Structure of intervertebral foramen of third thoracic vertebra,SNOMED CT,81204008,http://purl.bioontology.org/ontology/SNOMEDCT/81204008
81207001,Structure of left upper lobe bronchial lumen,SNOMED CT,81207001,http://purl.bioontology.org/ontology/SNOMEDCT/81207001
81230007,Structure of central tegmental tract of midbrain,SNOMED CT,81230007,http://purl.bioontology.org/ontology/SNOMEDCT/81230007
81242002,Structure of subparietal sulcus,SNOMED CT,81242002,http://purl.bioontology.org/ontology/SNOMEDCT/81242002
81247008,Metatarsophalangeal joint structure of third toe,SNOMED CT,81247008,http://purl.bioontology.org/ontology/SNOMEDCT/81247008
81248003,Structure of posterior gastric artery,SNOMED CT,81248003,http://purl.bioontology.org/ontology/SNOMEDCT/81248003
81275005,Structure of muscular branches of occipital artery,SNOMED CT,81275005,http://purl.bioontology.org/ontology/SNOMEDCT/81275005
81280001,Dental pad,SNOMED CT,81280001,http://purl.bioontology.org/ontology/SNOMEDCT/81280001
81298002,Structure of lesser horn of hyoid bone,SNOMED CT,81298002,http://purl.bioontology.org/ontology/SNOMEDCT/81298002
81309001,Structure of spine of scapula,SNOMED CT,81309001,http://purl.bioontology.org/ontology/SNOMEDCT/81309001
81347006,Structure of utriculosaccular duct,SNOMED CT,81347006,http://purl.bioontology.org/ontology/SNOMEDCT/81347006
81354000,Structure of superior fascia of pelvic diaphragm,SNOMED CT,81354000,http://purl.bioontology.org/ontology/SNOMEDCT/81354000
81355004,Structure of articular surface of acetabulum,SNOMED CT,81355004,http://purl.bioontology.org/ontology/SNOMEDCT/81355004
81390007,Structure of inferior articular process of third thoracic vertebra,SNOMED CT,81390007,http://purl.bioontology.org/ontology/SNOMEDCT/81390007
81400001,Structure of third occipital nerve,SNOMED CT,81400001,http://purl.bioontology.org/ontology/SNOMEDCT/81400001
81408008,Structure of pharyngeal raphe,SNOMED CT,81408008,http://purl.bioontology.org/ontology/SNOMEDCT/81408008
81420000,Structure of intervertebral disc space of thoracic vertebra,SNOMED CT,81420000,http://purl.bioontology.org/ontology/SNOMEDCT/81420000
81440007,Extensor pollicis longus muscle structure,SNOMED CT,81440007,http://purl.bioontology.org/ontology/SNOMEDCT/81440007
81447005,Structure of medial cutaneous nerve of arm,SNOMED CT,81447005,http://purl.bioontology.org/ontology/SNOMEDCT/81447005
81468006,Semicircular duct structure,SNOMED CT,81468006,http://purl.bioontology.org/ontology/SNOMEDCT/81468006
81482006,Structure of nucleus pulposus of intervertebral disc of twelfth thoracic vertebra,SNOMED CT,81482006,http://purl.bioontology.org/ontology/SNOMEDCT/81482006
81495001,Distal convoluted renal tubule structure,SNOMED CT,81495001,http://purl.bioontology.org/ontology/SNOMEDCT/81495001
