order,name,codesystem,code,ontologyTermURI,definition
6186,Bullet-shaped distal phalanx of the 3rd finger,HP,HP:0009423,http://purl.obolibrary.org/obo/HP_0009423,Bullet-shaped phalanx refers to a short and wide phalanx that tapers distally . Bullet-shaped phalanges lack the normal diaphyseal constriction. This term is used if the distal phalanx of the 3rd finger is affected.
6187,Osteolytic defects of the distal phalanx of the 3rd finger,HP,HP:0009424,http://purl.obolibrary.org/obo/HP_0009424,Dissolution or degeneration of bone tissue of the distal phalanx of the 3rd finger.
6188,Patchy sclerosis of the distal phalanx of the 3rd finger,HP,HP:0009425,http://purl.obolibrary.org/obo/HP_0009425,Uneven (irregular) increase in bone density of the distal phalanx of the third finger.
6189,Distal/middle symphalangism of 3rd finger,HP,HP:0009426,http://purl.obolibrary.org/obo/HP_0009426,Fusion of the terminal/distal and middle phalanges of the 3rd finger.
6190,Triangular shaped distal phalanx of the 3rd finger,HP,HP:0009427,http://purl.obolibrary.org/obo/HP_0009427,Triangular shaped distal phalanx of the 3rd (middle) finger. A triangular or so called delta shaped phalanx is a typical result after a bracket epiphysis of the affected phalanx.
6191,Curved distal phalanx of the 3rd finger,HP,HP:0009428,http://purl.obolibrary.org/obo/HP_0009428,Curved appearance of the distal phalanx of the 3rd finger.
6192,Aplasia of the distal phalanx of the 3rd finger,HP,HP:0009429,http://purl.obolibrary.org/obo/HP_0009429,Absence of the distal phalanx of the middle (3rd) finger.
6193,Broad middle phalanx of the 3rd finger,HP,HP:0009430,http://purl.obolibrary.org/obo/HP_0009430,Increased width of the middle phalanx of the 3rd finger.
6194,Bullet-shaped middle phalanx of the 3rd finger,HP,HP:0009431,http://purl.obolibrary.org/obo/HP_0009431,Bullet-shaped phalanx refers to a short and wide phalanx that tapers distally . Bullet-shaped phalanges lack the normal diaphyseal constriction. This term is used if the middle phalanx of the 3rd finger is affected.
6195,Curved middle phalanx of the 3rd finger,HP,HP:0009432,http://purl.obolibrary.org/obo/HP_0009432,Curved appearance of the middle phalanx of the 3rd (middle) finger.
6196,Osteolytic defects of the middle phalanx of the 3rd finger,HP,HP:0009433,http://purl.obolibrary.org/obo/HP_0009433,Dissolution or degeneration of bone tissue of the middle phalanx of the 3rd finger.
6197,Patchy sclerosis of the middle phalanx of the 3rd finger,HP,HP:0009434,http://purl.obolibrary.org/obo/HP_0009434,Uneven (irregular) increase in bone density of the middle phalanx of the third finger.
6198,Symphalangism of middle phalanx of 3rd finger,HP,HP:0009435,http://purl.obolibrary.org/obo/HP_0009435,Fusion of the middle phalanx of the 3rd finger with another bone.
6199,Triangular shaped middle phalanx of the 3rd finger,HP,HP:0009436,http://purl.obolibrary.org/obo/HP_0009436,Triangular shaped middle phalanx of the 3rd (middle) finger. A triangular or so called delta shaped phalanx is a typical result after a bracket epiphysis of the affected phalanx.
6200,Aplasia/Hypoplasia of the middle phalanx of the 3rd finger,HP,HP:0009437,http://purl.obolibrary.org/obo/HP_0009437,
6201,Absent middle phalanx of 3rd finger,HP,HP:0009438,http://purl.obolibrary.org/obo/HP_0009438,Absence of the middle phalanx of the middle (3rd) finger.
6202,Short middle phalanx of the 3rd finger,HP,HP:0009439,http://purl.obolibrary.org/obo/HP_0009439,Hypoplasia (congenital reduction in size) of the middle phalanx of the third finger.
6203,Broad phalanges of the 3rd finger,HP,HP:0009440,http://purl.obolibrary.org/obo/HP_0009440,Increased width of the phalanges of the 3rd finger.
6204,Bullet-shaped phalanges of the 3rd finger,HP,HP:0009441,http://purl.obolibrary.org/obo/HP_0009441,A third finger with short and wide phalanx that tapers distally. Bullet-shaped phalanges lack the normal diaphyseal constriction.
6205,Curved phalanges of the 3rd finger,HP,HP:0009442,http://purl.obolibrary.org/obo/HP_0009442,Curved appearance of the phalanges of the 3rd finger.
6206,Osteolytic defects of the phalanges of the 3rd finger,HP,HP:0009443,http://purl.obolibrary.org/obo/HP_0009443,Dissolution or degeneration of bone tissue of the phalanges of the 3rd finger.
6207,Patchy sclerosis of 3rd finger phalanx,HP,HP:0009444,http://purl.obolibrary.org/obo/HP_0009444,Uneven (irregular) increase in bone density of one or more of the phalanges of the third finger.
6208,Symphalangism of the 3rd finger,HP,HP:0009445,http://purl.obolibrary.org/obo/HP_0009445,Fusion of two or more bones of the 3rd finger.
6209,Triangular shaped phalanges of the 3rd finger,HP,HP:0009446,http://purl.obolibrary.org/obo/HP_0009446,Triangular shaped phalanges of the 3rd finger. A triangular or so called delta shaped phalanx is a typical result after a bracket epiphysis of the affected phalanx.
6210,Aplasia/Hypoplasia of the phalanges of the 3rd finger,HP,HP:0009447,http://purl.obolibrary.org/obo/HP_0009447,
6211,obsolete Aplasia of the phalanges of the 3rd finger,HP,HP:0009448,http://purl.obolibrary.org/obo/HP_0009448,
6212,obsolete Hypoplastic/small phalanges of the 3rd finger,HP,HP:0009449,http://purl.obolibrary.org/obo/HP_0009449,
6213,Broad proximal phalanx of the 3rd finger,HP,HP:0009450,http://purl.obolibrary.org/obo/HP_0009450,Increased width of the proximal phalanx of the 3rd finger.
6214,Bullet-shaped proximal phalanx of the 3rd finger,HP,HP:0009451,http://purl.obolibrary.org/obo/HP_0009451,Bullet-shaped phalanx refers to a short and wide phalanx that tapers distally . Bullet-shaped phalanges lack the normal diaphyseal constriction. This term is used if the proximal phalanx of the 3rd finger is affected.
6215,Curved proximal phalanx of the 3rd finger,HP,HP:0009452,http://purl.obolibrary.org/obo/HP_0009452,Curved appearance of the proximal phalanx of the 3rd finger.
6216,Osteolytic defects of the proximal phalanx of the 3rd finger,HP,HP:0009453,http://purl.obolibrary.org/obo/HP_0009453,Dissolution or degeneration of bone tissue of the proximal phalanx of the 3rd finger.
6217,Patchy sclerosis of the proximal phalanx of the 3rd finger,HP,HP:0009454,http://purl.obolibrary.org/obo/HP_0009454,Uneven (irregular) increase in bone density of the proximal phalanx of the third finger.
6218,Symphalangism affecting the proximal phalanx of the 3rd finger,HP,HP:0009455,http://purl.obolibrary.org/obo/HP_0009455,Fusion of the proximal phalanx of the 3rd finger with another bone.
6219,Triangular shaped proximal phalanx of the 3rd finger,HP,HP:0009456,http://purl.obolibrary.org/obo/HP_0009456,Triangular shaped proximal phalanx of the 3rd (middle) finger. A triangular or so called delta shaped phalanx is a typical result after a bracket epiphysis of the affected phalanx.
6220,Aplasia/Hypoplasia of the proximal phalanx of the 3rd finger,HP,HP:0009457,http://purl.obolibrary.org/obo/HP_0009457,
6221,Aplasia of the proximal phalanx of the 3rd finger,HP,HP:0009458,http://purl.obolibrary.org/obo/HP_0009458,Absence of the proximal phalanx of the 3rd finger.
6222,Short proximal phalanx of the 3rd finger,HP,HP:0009459,http://purl.obolibrary.org/obo/HP_0009459,Hypoplasia (congenital reduction in size) of the proximal phalanx of the third finger.
6223,Aplasia of the 3rd finger,HP,HP:0009460,http://purl.obolibrary.org/obo/HP_0009460,Absent 3rd finger.
6224,Short 3rd finger,HP,HP:0009461,http://purl.obolibrary.org/obo/HP_0009461,Hypoplastic/small 3rd (middle) finger.
6225,Radial deviation of the 3rd finger,HP,HP:0009462,http://purl.obolibrary.org/obo/HP_0009462,"Displacement of the 3rd finger towards the radial side (i.e., towards the thumb)."
6226,Ulnar deviation of the 3rd finger,HP,HP:0009463,http://purl.obolibrary.org/obo/HP_0009463,"Displacement of the 3rd finger towards the ulnar side (i.e., towards the ring finger)."
6227,Ulnar deviation of the 2nd finger,HP,HP:0009464,http://purl.obolibrary.org/obo/HP_0009464,Displacement of the 2nd (index) finger towards the ulnar side.
6228,Ulnar deviation of finger,HP,HP:0009465,http://purl.obolibrary.org/obo/HP_0009465,"Bending or curvature of a finger toward the ulnar side (i.e., away from the thumb). The deviation is at the metacarpal-phalangeal joint, and this finding is distinct from clinodactyly."
6229,Radial deviation of finger,HP,HP:0009466,http://purl.obolibrary.org/obo/HP_0009466,"Bending or curvature of a finger toward the radial side (i.e., towards the thumb). The deviation is at the metacarpal-phalangeal joint, and this finding is distinct from clinodactyly."
6230,Radial deviation of the 2nd finger,HP,HP:0009467,http://purl.obolibrary.org/obo/HP_0009467,Displacement of the 2nd finger towards the radial side.
6231,Deviation of the 2nd finger,HP,HP:0009468,http://purl.obolibrary.org/obo/HP_0009468,Displacement of the 2nd finger from its normal position.
6232,Contracture of the distal interphalangeal joint of the 3rd finger,HP,HP:0009469,http://purl.obolibrary.org/obo/HP_0009469,Chronic loss of joint motion of the distal interphalangeal joint of the 3rd finger due to structural changes in non-bony tissue.
6233,Contracture of the metacarpophalangeal joint of the 3rd finger,HP,HP:0009470,http://purl.obolibrary.org/obo/HP_0009470,Chronic loss of joint motion of the metacarpophalangeal joint of the 3rd finger due to structural changes in non-bony tissue.
6234,Contracture of the proximal interphalangeal joint of the 3rd finger,HP,HP:0009471,http://purl.obolibrary.org/obo/HP_0009471,Chronic loss of joint motion of the proximal interphalangeal joint of the 3rd finger due to structural changes in non-bony tissue.
6235,Joint contracture of the hand,HP,HP:0009473,http://purl.obolibrary.org/obo/HP_0009473,Contractures of one ore more joints of the hands meaning chronic loss of joint motion due to structural changes in non-bony tissue.
6236,Proximal/middle symphalangism of 4th finger,HP,HP:0009477,http://purl.obolibrary.org/obo/HP_0009477,Fusion of the proximal and middle phalanges of the 4th finger.
6237,Symphalangism of the proximal phalanx of the 4th finger with the 4th metacarpal,HP,HP:0009478,http://purl.obolibrary.org/obo/HP_0009478,Fusion of the proximal phalanx of the 4th finger with the 4th metacarpal.
6238,Proximal/middle symphalangism of 3rd finger,HP,HP:0009482,http://purl.obolibrary.org/obo/HP_0009482,Fusion of the proximal and middle phalanges of the 3rd finger.
6239,Symphalangism of the proximal phalanx of the 3rd finger with the 3rd metacarpal,HP,HP:0009483,http://purl.obolibrary.org/obo/HP_0009483,Fusion of the proximal phalanx of the 3rd finger with the 3rd metacarpal.
6240,Deviation of the hand or of fingers of the hand,HP,HP:0009484,http://purl.obolibrary.org/obo/HP_0009484,Displacement of the hand or of fingers of the hand from their normal position.
6241,Radial deviation of the hand or of fingers of the hand,HP,HP:0009485,http://purl.obolibrary.org/obo/HP_0009485,
6242,Radial deviation of the hand,HP,HP:0009486,http://purl.obolibrary.org/obo/HP_0009486,"An abnormal position of the hand in which the wrist is bent toward the radius (i.e., toward the thumb)."
6243,Ulnar deviation of the hand,HP,HP:0009487,http://purl.obolibrary.org/obo/HP_0009487,"Divergence of the longitudinal axis of the hand at the wrist in a posterior (ulnar) direction (i.e., towards the little finger)."
6244,Absent epiphyses of the 2nd finger,HP,HP:0009488,http://purl.obolibrary.org/obo/HP_0009488,Absence of the epiphyses of the 2nd finger.
6245,Bracket epiphyses of the 2nd finger,HP,HP:0009489,http://purl.obolibrary.org/obo/HP_0009489,"An abnormality of the second finger in which the epiphysis surrounds a phalangeal bone, having a bracket-like form and reaching from the proximal side of a phalanx to the distal side."
6246,Cone-shaped epiphyses of the 2nd finger,HP,HP:0009490,http://purl.obolibrary.org/obo/HP_0009490,"A cone-shaped appearance of the epiphyses of the 2nd finger of the hand, producing a 'ball-in-a-socket' appearance. The related entity 'angel-shaped' epiphysis refers to a pronounced cone-shaped epiphysis in combination with a pseudoepiphysis at the distal end of a phalanx."
6247,Enlarged epiphyses of the 2nd finger,HP,HP:0009491,http://purl.obolibrary.org/obo/HP_0009491,Abnormally large size of the epiphyses of the 2nd finger with respect to age-dependent norms.
6248,Fragmentation of the epiphyses of the 2nd finger,HP,HP:0009492,http://purl.obolibrary.org/obo/HP_0009492,Fragmented appearance of the epiphyses of the 2nd finger.
6249,Irregular epiphyses of the 2nd finger,HP,HP:0009493,http://purl.obolibrary.org/obo/HP_0009493,Irregular radiographic opacity of the epiphyses of the 2nd finger.
6250,Ivory epiphyses of the 2nd finger,HP,HP:0009494,http://purl.obolibrary.org/obo/HP_0009494,"Sclerosis of the epiphyses of the 2nd finger, leading to an increased degree of radiopacity (white or ivory appearance) in X-rays."
6251,Pseudoepiphysis of the 2nd finger,HP,HP:0009495,http://purl.obolibrary.org/obo/HP_0009495,A secondary ossification center in the second finger that is distinct from the normal epiphysis that does not contribute to the longitudinal growth of a tubular bone.
6252,Small epiphyses of the 2nd finger,HP,HP:0009496,http://purl.obolibrary.org/obo/HP_0009496,Abnormally small size of the epiphyses of the 2nd finger with respect to age-dependent norms.
6253,Stippling of the epiphyses of the 2nd finger,HP,HP:0009497,http://purl.obolibrary.org/obo/HP_0009497,"The presence of abnormal punctate (speckled, dot-like) calcifications in the epiphyses of the 2nd finger."
6254,Triangular epiphyses of the 2nd finger,HP,HP:0009498,http://purl.obolibrary.org/obo/HP_0009498,A triangular appearance of the epiphyses of the 2nd finger of the hand.
6255,Abnormality of the epiphysis of the distal phalanx of the 2nd finger,HP,HP:0009499,http://purl.obolibrary.org/obo/HP_0009499,
6256,Abnormality of the epiphysis of the middle phalanx of the 2nd finger,HP,HP:0009500,http://purl.obolibrary.org/obo/HP_0009500,
6257,Abnormality of the epiphysis of the proximal phalanx of the 2nd finger,HP,HP:0009501,http://purl.obolibrary.org/obo/HP_0009501,
6258,Absent epiphysis of the distal phalanx of the 2nd finger,HP,HP:0009502,http://purl.obolibrary.org/obo/HP_0009502,Absence of the epiphysis located at the proximal end of the distal phalanx of the 2nd finger.
