id,name,acronym,description,url,location,country,latitude,longitude,head,contact,national_node,withdrawn,parent_collection,biobank,biobank_label,network,combined_network,also_known,type,data_categories,order_of_magnitude,size,categories,timestamp,number_of_donors,order_of_magnitude_donors,sex,diagnosis_available,age_low,age_high,age_unit,materials,storage_temperatures,body_part_examined,imaging_modality,image_dataset_type,collaboration_commercial,collaboration_non_for_profit,data_use,commercial_use,access_fee,access_joint_project,access_description,access_uri,sop,combined_quality
bbmri-eric:ID:HU_SUB:collection:NEPSYBANK_HUNTINGTONS,HUNTINGTONS DISEASE_NEPSYBANK,HD NEPSYBANK,"The NEPSYBANK is a specific collection of samples (DNA, RNA, primer fibroblasts, tissue) collected from our patients living with Huntington's disease. The phenotype, clinical data and social-economic information of attached patients are also part of NEPSYBANK. These samples are stored at -80 ° C , -20° C and in liquid nitrogen tanks as well. We apply a smartbank IT system, too. The base of our NEPSYBANK is given by the samples of 100 healthy elder persons with their whole genom database. On the other hand it is also a disease specific biobank being a whole genom database of few hundred patients we treat in the Institute of Genomic Medicine and Rare Disorders of Semmelweis University, Budapest.",https://semmelweis.hu/genomikai-medicina/en/,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_AndrasFodor,bbmri-eric:contactID:HU_AndrasFodor,HU,false,bbmri-eric:ID:HU_SUB:collection:NEPSYBANK,bbmri-eric:ID:HU_SUB,Semmelweis University Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"SAMPLE,HOSPITAL,DISEASE_SPECIFIC,COHORT,OTHER","BIOLOGICAL_SAMPLES,GENEALOGICAL_RECORDS,IMAGING_DATA,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,MEDICAL_RECORDS",2,498,rare_disease,2022-02-23 23:00:00.0,498,2,"MALE,FEMALE",ORPHA:399,18,85,YEAR,DNA,temperature-18to-35,,,,true,true,,true,,"samples,data,images","Please, contact in case you need further information, personal contact: fodor.andras@med.semmelweis-univ.hu!",,"sample_processing_sop,sample_transport_sop,sample_storage_sop,data_processing_sop,data_transport_sop,data_storage_sop",
bbmri-eric:ID:HU_SUB:collection:NEPSYBANK_LEUKODYSTROPHY,LEUKODYSTROPHY_NEPSYBANK,LEUKODYSTROPHY NEPSYBANK,"The NEPSYBANK is a specific collection of samples (DNA, RNA, primer fibroblasts, tissue) collected from our patients living with Leukodystrophy, Adrenoleukodystrophia and Leukoencephalopathia. The phenotype, clinical data and social-economic information of attached patients are also part of NEPSYBANK. These samples are stored at -80 ° C , -20° C and in liquid nitrogen tanks as well. We apply a smartbank IT system, too. On the other hand it is also a disease specific biobank being a whole genom database of few hundred patients we treat in the Institute of Genomic Medicine and Rare Disorders of Semmelweis University, Budapest.",https://semmelweis.hu/genomikai-medicina/en/,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_AndrasFodor,bbmri-eric:contactID:HU_AndrasFodor,HU,false,bbmri-eric:ID:HU_SUB:collection:NEPSYBANK,bbmri-eric:ID:HU_SUB,Semmelweis University Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"COHORT,SAMPLE,HOSPITAL,OTHER,DISEASE_SPECIFIC","BIOLOGICAL_SAMPLES,BLOOD,MEDICAL_RECORDS,DiseaseDuration,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,93,paediatric_included,2022-06-30 10:00:00.0,93,1,"FEMALE,MALE",,2,83,YEAR,"DNA,WHOLE_BLOOD",temperature-18to-35,"T-13600,T-14668,T-A0100",MR,,true,true,,true,,"samples,data,images","Please, in case you need further information, contact directly: fodor.andras@med.semmelweis-univ.hu!",,,
bbmri-eric:ID:IT_1382539370263740:collection:1607351461029866,IMMIDIET,IMMIDIET,"IMMIDIET EC-funded research focused on Italian emigrants to Belgium. Many remained in their new country, assimilating new habits. An ideal situation to evaluate the role of genetic, hereditary, and acquired factors on the risk of cardiovascular disease.",,,IT,,,bbmri-eric:contactID:IT_1580475233083836,bbmri-eric:contactID:IT_1580475233083836,IT,false,,bbmri-eric:ID:IT_1382539370263740,Neuromed Biobanking Center,bbmri-eric:networkID:IT_68e869d490ef443,"bbmri-eric:networkID:IT_68e869d490ef443,bbmri-eric:networkID:EU_BBMRI-ERIC:networks:COVID19",,POPULATION_BASED,SURVEY_DATA,1,8800,,2022-12-21 14:56:19.0,,,"MALE,FEMALE",,26,64,YEAR,BUFFY_COAT,temperature-60to-85,,,,false,true,,false,,,,,,
bbmri-eric:ID:HU_SUB:collection:NEPSYBANK_MYOTONIC_DYSTROPHIES,MYOTONIC DYSTROPHIES_NEPSYBANK,DM NEPSYBANK,"The NEPSYBANK is a specific collection of samples (DNA, RNA, primer fibroblasts, tissue) collected from our patients living with Myotonic Dystrophies. The phenotype, clinical data and social-economic information of attached patients are also part of NEPSYBANK. These samples are stored at -80 ° C , -20° C and in liquid nitrogen tanks as well. We apply a smartbank IT system, too. The base of our NEPSYBANK is given by the samples of 100 healthy elder persons with their whole genom database. On the other hand it is also a disease specific biobank being a whole genom database of few hundred patients we treat in the Institute of Genomic Medicine and Rare Disorders of Semmelweis University, Budapest.",https://semmelweis.hu/genomikai-medicina/en/,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_AndrasFodor,bbmri-eric:contactID:HU_AndrasFodor,HU,false,bbmri-eric:ID:HU_SUB:collection:NEPSYBANK,bbmri-eric:ID:HU_SUB,Semmelweis University Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"SAMPLE,COHORT,HOSPITAL,OTHER,DISEASE_SPECIFIC","BIOLOGICAL_SAMPLES,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,OTHER,MEDICAL_RECORDS,IMAGING_DATA,GENEALOGICAL_RECORDS",1,72,"paediatric_included,rare_disease",2022-03-08 23:00:00.0,72,1,"MALE,FEMALE",ORPHA:206647,1,80,YEAR,DNA,temperature-18to-35,T-A0100,MR,,true,true,,true,,"samples,data,images","Please, contact in case you need further information, personal contact: fodor.andras@med.semmelweis-univ.hu!",,"sample_processing_sop,sample_transport_sop,sample_storage_sop,data_processing_sop,data_transport_sop,data_storage_sop",
bbmri-eric:ID:HU_SUB:collection:NEPSYBANK_NBIA,NBIA_NEPSYBANK,NBIA NEPSYBANK,"The NEPSYBANK is a specific collection of samples (DNA, RNA, primer fibroblasts, tissue) collected from our patients living with Neurodegeneration with Brain Iron Accumulation. The phenotype, clinical data and social-economic information of attached patients are also part of NEPSYBANK. These samples are stored at -80 ° C , -20° C and in liquid nitrogen tanks as well. We apply a smartbank IT system, too. On the other hand it is also a disease specific biobank being a whole genom database of few hundred patients we treat in the Institute of Genomic Medicine and Rare Disorders of Semmelweis University, Budapest.",https://semmelweis.hu/genomikai-medicina/en/,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_AndrasFodor,bbmri-eric:contactID:HU_AndrasFodor,HU,false,bbmri-eric:ID:HU_SUB:collection:NEPSYBANK,bbmri-eric:ID:HU_SUB,Semmelweis University Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"COHORT,DISEASE_SPECIFIC,HOSPITAL,OTHER,SAMPLE","BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,GENEALOGICAL_RECORDS,MEDICAL_RECORDS,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,IMAGING_DATA",1,63,"paediatric_included,rare_disease",2022-07-06 15:52:00.0,63,1,"FEMALE,MALE",ORPHA:385,9,83,YEAR,"DNA,WHOLE_BLOOD",temperature-18to-35,"T-13600,T-14668,T-A0100",MR,,true,true,,true,,"samples,data,images","Please, in case you need further information, contact directly: fodor.andras@med.semmelweis-univ.hu!",,,
bbmri-eric:ID:HU_SUB:collection:NEPSYBANK_RAREDEMENTIAS,RARE DEMENTIAS_NEPSYBANK,DEMENTIAS NEPSYBANK,"The NEPSYBANK is a specific collection of samples (DNA, RNA, primer fibroblasts, tissue) collected from our patients living with Frontotemporal Dementia and inherited forms of Alzheimer's Disease. The phenotype, clinical data and social-economic information of attached patients are also part of NEPSYBANK. These samples are stored at -80 ° C , -20° C and in liquid nitrogen tanks as well. We apply a smartbank IT system, too. On the other hand it is also a disease specific biobank being a whole genom database of few hundred patients we treat in the Institute of Genomic Medicine and Rare Disorders of Semmelweis University, Budapest.",https://semmelweis.hu/genomikai-medicina/en/,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_AndrasFodor,bbmri-eric:contactID:HU_AndrasFodor,HU,false,bbmri-eric:ID:HU_SUB:collection:NEPSYBANK,bbmri-eric:ID:HU_SUB,Semmelweis University Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"COHORT,DISEASE_SPECIFIC,HOSPITAL,OTHER,SAMPLE","BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,MEDICAL_RECORDS,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,IMAGING_DATA",2,145,rare_disease,2022-07-06 15:41:00.0,145,2,"FEMALE,MALE","ORPHA:1020,ORPHA:282",41,88,YEAR,"DNA,WHOLE_BLOOD",temperature-18to-35,T-A0100,MR,,true,true,,true,,"samples,data,images","Please, in case you need further information, contact directly: fodor.andras@med.semmelweis-univ.hu!",,,
bbmri-eric:ID:HU_SUB:collection:NEPSYBANK_SMA,SPINAL MUSCULAR ATROPHY_NEPSYBANK,SMA NEPSYBANK,"The NEPSYBANK is a specific collection of samples (DNA, RNA, primer fibroblasts, tissue) collected from our patients living with SMA. The phenotype, clinical data and social-economic information of attached patients are also part of NEPSYBANK. These samples are stored at -80 ° C , -20° C and in liquid nitrogen tanks as well. We apply a smartbank IT system, too. The base of our NEPSYBANK is given by the samples of 100 healthy elder persons with their whole genom database. On the other hand it is also a disease specific biobank being a whole genom database of few hundred patients we treat in the Institute of Genomic Medicine and Rare Disorders of Semmelweis University, Budapest.",https://semmelweis.hu/genomikai-medicina/en/,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_AndrasFodor,bbmri-eric:contactID:HU_AndrasFodor,HU,false,bbmri-eric:ID:HU_SUB:collection:NEPSYBANK,bbmri-eric:ID:HU_SUB,Semmelweis University Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"SAMPLE,COHORT,HOSPITAL,OTHER,DISEASE_SPECIFIC","BIOLOGICAL_SAMPLES,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,OTHER,MEDICAL_RECORDS,IMAGING_DATA,GENEALOGICAL_RECORDS",2,439,"paediatric_included,rare_disease",2022-04-06 22:00:00.0,439,2,"MALE,FEMALE",ORPHA:70,0,68,YEAR,DNA,temperature-18to-35,"T-11503,T-12710,T-28000,T-32000,T-D0010,T-D04FF","BMD,ECG,RESP,RG,US",,true,true,,true,,"samples,data,images","Please, contact in case you need further information, personal contact: fodor.andras@med.semmelweis-univ.hu!",,"sample_processing_sop,sample_transport_sop,sample_storage_sop,data_processing_sop,data_transport_sop,data_storage_sop",
bbmri-eric:ID:HU_SUB:collection:SCHIZOBANK_SCHIZObank,SCHIZObank_SCHIZOBANK,SchizoBank_SCHIZOBANK,"SCHIZOBANK is a special, disease-based biobank that has the permission of the local ethics committee to maintain its collection with different types of biological materials of patients relating. With the aid of this biobank we try to releive the background of this psychiatric disorder at the molecular level. Data of SCHIZOBANK (based on the results of our investigations) contain biomarkers that help diagnosing, monitoring of drugs’ effects and eliminating adverse side effects individually. The collection of SCHIZOBANK is a specific collection of samples (DNA, RNA, serum) collected from our patients living with the mentioned disorder. The phenotype, clinical data and social-economic information of attached patients are also part of SCHIZOBANK. These samples are stored at -70° C.",http://www.schizobank.hu/schizobank/home.html,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_AndrasFodor,bbmri-eric:contactID:HU_AndrasFodor,HU,false,,bbmri-eric:ID:HU_SCH,SCHIZOBANK,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"DISEASE_SPECIFIC,HOSPITAL,OTHER,COHORT,SAMPLE","GENEALOGICAL_RECORDS,MEDICAL_RECORDS,BIOLOGICAL_SAMPLES,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,OTHER",3,4500,rare_disease,2022-09-06 10:00:00.0,450,2,"FEMALE,MALE","ORPHA:96369,urn:miriam:icd:F20-F29",18,62,YEAR,"DNA,PLASMA,RNA",temperature-60to-85,"T-32000,T-A0100","ECG,REG,SR","1.2.840.10008.5.1.4.1.1.66,1.2.840.10008.5.1.4.1.1.88.11,1.2.840.10008.5.1.4.1.1.9.1.1",true,true,,true,,"samples,data,images","Please, in case you need further information, contact directly: fodor.andras@med.semmelweis-univ.hu!",,"sample_processing_sop,sample_transport_sop,sample_storage_sop,data_processing_sop,data_transport_sop,data_storage_sop",
bbmri-eric:ID:HU_UOP_SZKK:collection:MYOBankS,Myopathy Serum Bank,,"Serum samples collection from patients with muscular dystrophy, (myotonic dystrophy, LGMD, FSHD, ) mitochondrial diseases.",,,HU,,,bbmri-eric:contactID:HU_EndrePal,bbmri-eric:contactID:HU_EndrePal,HU,false,bbmri-eric:ID:HU_UOP_SZKK:collection:NEUROBank,bbmri-eric:ID:HU_UPB,University of Pécs Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"COHORT,CROSS_SECTIONAL,LONGITUDINAL,DISEASE_SPECIFIC,HOSPITAL","BIOLOGICAL_SAMPLES,BLOOD,DiseaseDuration,CLINICAL_SYMPTOMS,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,IMAGING_DATA",2,500,rare_disease,2023-01-17 11:00:00.0,500,,"FEMALE,MALE",ORPHA:98473,18,80,YEAR,SERUM,temperature-18to-35,,,1.2.840.10008.5.1.4.1.1.4,true,true,,true,"samples,data,images","samples,data,images","Please, in case you need further information the contact person!",,,
bbmri-eric:ID:HU_UOP_SZKK:collection:NEUROBank,NEURO BioBank,,,,,HU,,,bbmri-eric:contactID:HU_EndrePal,bbmri-eric:contactID:HU_EndrePal,HU,false,,bbmri-eric:ID:HU_UPB,University of Pécs Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,"COHORT,CROSS_SECTIONAL,LONGITUDINAL,DISEASE_SPECIFIC,HOSPITAL","BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,DiseaseDuration,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,IMAGING_DATA",3,,,,,,"FEMALE,MALE",,,,,"MICRO_RNA,SERUM,TISSUE_FROZEN,URINE","temperature-18to-35,temperature-60to-85",,,,true,true,,true,"samples,data,images","samples,data,images","Please, in case you need further information the contact person!",,sample_processing_sop,
bbmri-eric:ID:HU_UOP_SZKK:collection:PEDBANK,PEDBANK,PEDBANK,The PEDBANK is a specific collection of samples collected from children. The medical history and social-economic information of attached patients are also part of PEDBANK. These samples are stored at -80 ° C.,,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_MolnarDenes,bbmri-eric:contactID:HU_MolnarDenes,HU,false,,bbmri-eric:ID:HU_UPB,University of Pécs Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,COHORT,"BIOLOGICAL_SAMPLES,MEDICAL_RECORDS,OTHER",2,,,2022-07-15 10:00:00.0,,,"FEMALE,MALE",,,,,,temperature-60to-85,,,,true,true,,true,,"samples,data",,,"sample_processing_sop,sample_storage_sop",
bbmri-eric:ID:IT_1383130755736614:collection:1444717390871796,Breast Cancer,BC,"A collection of samples (serum, urine) collected between 2008 and 2010 within a research project on breast cancer metabolomic by NMR have been transferred to the biobank in 2012. Samples from 60 healthy donors are part of the collection.",,,IT,,,,bbmri-eric:contactID:IT_1444717387153612,IT,false,,bbmri-eric:ID:IT_1383130755736614,da Vinci European BioBank,bbmri-eric:networkID:IT_68e869d490ef443,bbmri-eric:networkID:IT_68e869d490ef443,,DISEASE_SPECIFIC,"MEDICAL_RECORDS,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,BIOLOGICAL_SAMPLES",3,670,cancer,2021-04-08 15:14:42.0,,,"MALE,FEMALE",urn:miriam:icd:C50,38,100,YEAR,"SERUM,URINE",temperature-60to-85,,,,true,true,,true,,,,,,accredited
bbmri-eric:ID:HU_UOP_SZKK:collection:PEDBANK_CHILDCOHORT,PEDBANK COHORT,PEDBANK_CH,The PEDBANK Cohort is a specific collection of samples (serum) collected from healthy children. The medical history and social-economic information of attached patients are also part of PEDBANK. These samples are stored at -80 ° C.,,Budapest,HU,47.487382,19.067405,bbmri-eric:contactID:HU_MolnarDenes,bbmri-eric:contactID:HU_MolnarDenes,HU,false,bbmri-eric:ID:HU_UOP_SZKK:collection:PEDBANK,bbmri-eric:ID:HU_UPB,University of Pécs Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,COHORT,"BIOLOGICAL_SAMPLES,MEDICAL_RECORDS,OTHER",2,410,paediatric_only,2022-07-15 10:00:00.0,410,,"FEMALE,MALE",,3,12,YEAR,SERUM,temperature-60to-85,,,,true,true,,true,"samples,data",data,"Please, contact in case you need further information, personal contact: regina.felso@pte.hu.",,,
bbmri-eric:ID:HU_UPB:collection:PEDBANK_ASTRAGEN,PEDBANK ASTRAGEN,PEDBANK_AGEN,"ASTRAGEN is a collaboration study between obstetricians and paediatricians. The aim of the study to investigate the possible epigenetic changes (DNA methylation) and differences in miRNA pattern caused by in vitro fertilization procedures in the maternal body, and in the fetus during intrauterine life. The planed total number of mother-child pairs is 360 (300 paired spontaneous conception, 60 In vitro fertilization). The participants will be followed until the child is two years old. Biological samples will be collected in every half years. The planed sample size is 7900 blood, saliva urine breast milk samples.",,Pécs,HU,47.487382,19.067405,bbmri-eric:contactID:HU_Tibor_Ertl,bbmri-eric:contactID:HU_BokorSzilvia,HU,false,bbmri-eric:ID:HU_UOP_SZKK:collection:PEDBANK,bbmri-eric:ID:HU_UPB,University of Pécs Biobank,bbmri-eric:networkID:HU_HBN,bbmri-eric:networkID:HU_HBN,,CASE_CONTROL,"BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,MEDICAL_RECORDS,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,SURVEY_DATA",3,,,,,,"FEMALE,MALE",,,,,"URINE,WHOLE_BLOOD,SALIVA",temperature-18to-35,,,,true,true,,true,,"data,samples",,,,
bbmri-eric:ID:IARC_IARC_Biobank:collection:IARC,IARC cell lines collection,IARC cells,Burkitt lymphoma cell lines established at IARC in 80’s from cancer patients and characterized (EBV status and cytogenetics),,Lyon,FR,45.7640,4.8357,bbmri-eric:contactID:IARC_FR_01,bbmri-eric:contactID:IARC_FR_01,EXT,false,,bbmri-eric:ID:IARC_IARC_Biobank,IARC Biobank,,,,OTHER,BIOLOGICAL_SAMPLES,1,,cancer,,100,2,"FEMALE,MALE",urn:miriam:icd:C83.7,,,YEAR,CELL_LINES,,,,,,,,true,"samples,data",data,"The mission of IARC includes promoting cancer research internationally. As a publicly funded international organization with a mandate for collaborative research, IARC wishes to ensure that biospecimens stored within the Agency are being put to the best possible use. Within this context, the samples stored at IARC are available for research projects consistent with IARC’s scientific goals and the IARC/WHO legal and ethical standard practices. 
The principle of access means that samples and data entrusted to the Agency should be put to best possible scientific use taking into account the best interest of the participants and for public benefit. The decision on fees and/or potential for joint project would be considered on a case by case basis.",https://ibb.iarc.fr/docs/iarc-policy-access.pdf,,
bbmri-eric:ID:IT_1382433386427702:collection:1444717277751678,Hereditary Colorectal Cancers,HCRC,"Colorectal cancer is the third cancer and the second most common cause of cancer death worldwide, with an estimated 800,000 deaths in 2018. Within the CRC totals, 80% is represented by sporadic forms, about 10% by hereditary ones, while about 20-30% is represented by family forms. In hereditary forms, the alteration of a single gene, transmitted through the germline, causes a marked familial predisposition to the development of colorectal cancer. Among these, familial polyposis syndromes (FAP) are a very heterogeneous group of rare diseases that, overall, account for about 1% of all CRCs. Hereditary non-polyposis colorectal cancer (HNPCC) or Lynch syndrome is an autosomal dominant inherited syndrome with a high to medium degree of penetrance (30-70%). . Both FAP and HNPCC are stored in the CLINICA CHIRURGICA I TUMOUR TISSUE BIOBANK as a separate collection..",,,IT,37.0755392,15.1798698,bbmri-eric:contactID:IT_7a9ff37a4e0d44f,bbmri-eric:contactID:IT_1444717273837934,IT,false,,bbmri-eric:ID:IT_1382433386427702,Chirurgia Generale 3 Tumour Tissue Biobank,bbmri-eric:networkID:IT_68e869d490ef443,bbmri-eric:networkID:IT_68e869d490ef443,,"OTHER,COHORT","OTHER,BIOLOGICAL_SAMPLES",4,6480,,2021-04-08 15:14:42.0,,,"MALE,FEMALE",,,,,"OTHER,DNA,PLASMA,SERUM,BUFFY_COAT",temperature-60to-85,,,,false,false,,false,,,,,,
bbmri-eric:ID:IT_1382539370263740:collection:144471729877953,Moli-sani project,Moli-sani,"Moli-sani involved over 24,000 adult citizens residing in Molise. The Moli-sani biobank (Moli-bank) contains about one million samples and stores, in liquid nitrogen, serum, plasma, buffy-coat/DNA, urine samples (at -80 ° C) and collects anamnestic, chemical-clinical, socio-economic and lifestyle information of the adult subjects recruited. Gene/environment interactions are studied to evaluate risk/protection factors (environmental, genetic or dietary) for the development of cardiovascular, neurodegenerative and tumor diseases. Anamnestic data and follow-up samples from more than 2000 subjects are also available. Follow-up is ongoing.",,,IT,41.511422,14.062517,bbmri-eric:contactID:IT_1580475233083836,bbmri-eric:contactID:IT_144471729539952,IT,false,,bbmri-eric:ID:IT_1382539370263740,Neuromed Biobanking Center,bbmri-eric:networkID:IT_68e869d490ef443,"bbmri-eric:networkID:IT_68e869d490ef443,bbmri-eric:networkID:EU_BBMRI-ERIC:networks:COVID19",,"COHORT,LONGITUDINAL,POPULATION_BASED","MEDICAL_RECORDS,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,SURVEY_DATA,BIOLOGICAL_SAMPLES",4,25000,,2021-04-08 15:14:42.0,,,"MALE,FEMALE",,35,99,YEAR,"DNA,PLASMA,SERUM,URINE","temperature-60to-85,temperatureLN",,,,false,true,,false,,,,,,
bbmri-eric:ID:IT_1382539370263740:collection:1590424403812648,Neuromed COVID-19,NBC-19,The biobank stores biological samples of patients with COVID-19 and of subjects with immunoserological positivity to Sars-Cov2,,,IT,,,bbmri-eric:contactID:IT_144471729539952,bbmri-eric:contactID:IT_144471729539952,IT,false,,bbmri-eric:ID:IT_1382539370263740,Neuromed Biobanking Center,"bbmri-eric:networkID:IT_68e869d490ef443,bbmri-eric:networkID:EU_BBMRI-ERIC:networks:COVID19","bbmri-eric:networkID:IT_68e869d490ef443,bbmri-eric:networkID:EU_BBMRI-ERIC:networks:COVID19",,"COHORT,POPULATION_BASED,HOSPITAL,PROSPECTIVE_COLLECTION,CROSS_SECTIONAL,DISEASE_SPECIFIC,SAMPLE","ANTIBODIES,BIOLOGICAL_SAMPLES,MEDICAL_RECORDS,BLOOD,CLINICAL_SYMPTOMS,CT,SURVEY_DATA,TREATMENT_PROTOCOL",2,100,covid19,2021-04-08 15:14:42.0,,,NAV,urn:miriam:icd:U07.1,,,,SERUM,"temperature-60to-85,temperature-18to-35",,,,false,true,,false,,,,,,
