id,Country,Biobank,Name,Acronym,Description,Network,Combined Network,Collection Type,Data Categories,Order of Magnitude,Size,TimeStamp,Number of Donors,Order of Magnitude Donors,Also Known In,Parent Collection,Categories,Head of Collection,Latitude,Longitude,Contact Person,Sex,Diagnosis Available,Age Low,Age High,Age Unit,Body Part Examined,Imaging Modality,Image Dataset Type,Materials,Storage Temperatures,Sample Access Fee,Sample Access Joint Project,Sample Access Description,Sample Access URI,Data Access Fee,Data Access Joint Project,Data Access Description,Data Access URI,Image Access Feee,Image Access Joint Project,Image Access Description,Image Access URI,Commercial Collaboration,Non Profit Collaboration,Data Use,Available for Commercial Use,Sample Processing PD or SOP,Sample Transport PD or SOP,Sample Storage PD or SOP,Data Processing PD or SOP,Data Transport PD or SOP,Data Storage PD or SOP,Combined Quality Info,URL,Biobank Label,National Node
bbmri-eric:ID:LT_VULSK:collection:COVID-19_blood,LT,bbmri-eric:ID:LT_VSK_Biobank,Existing collection of data/samples of COVID-19 blood samples,COVID-19 blood,"This collection includes serum, plasma and WBC samples from confirmed COVID-19 patients from multiple timepoints together with health information.",,,"CASE_CONTROL,DISEASE_SPECIFIC,HOSPITAL,SAMPLE","ANTIBODIES,BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,DiseaseDuration,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,TREATMENT_PROTOCOL",3,6657,2022-06-28 09:00:00.0,604,2,,bbmri-eric:ID:LT_VULSK:collection:COVID19,"paediatric_included,covid19",bbmri-eric:contactID:LT_VSK_BB_Dovile,54.75275816959806,25.27978620051987,bbmri-eric:contactID:LT_VSK_BB_Dovile,"FEMALE,MALE",urn:miriam:icd:U07.1,0,100,YEAR,,,,"PERIPHERAL_BLOOD_CELLS,OTHER,SERUM,PLASMA",temperature-60to-85,true,true,"In Lithuania, samples accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the number and type of samples in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide samples from Lithuania to research abroad. Our Biobank is responsible for that part.",,true,true,"In Lithuania, data accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the type and excess of data in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide data from Lithuania to research abroad. Our Biobank is responsible for that part.",,,,,,true,true,,true,true,,true,,,,,,BB VSK – Vilnius Santaros Klinikos Biobank,LT
bbmri-eric:ID:LT_VULSK:collection:COVID-19_control,LT,bbmri-eric:ID:LT_VSK_Biobank,Collection of control data/samples of COVID-19,COVID-19 control,This collection consists of nasopharyngeal swabs and saliva samples from COVID-19 negative health care workers.,,,"CASE_CONTROL,DISEASE_SPECIFIC,HOSPITAL,POPULATION_BASED,SAMPLE","ANTIBODIES,BIOLOGICAL_SAMPLES,BLOOD,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",3,1025,2022-06-28 09:00:00.0,330,2,,bbmri-eric:ID:LT_VULSK:collection:COVID19,"paediatric_included,covid19",bbmri-eric:contactID:LT_VSK_BB_Dovile,54.75275816959806,25.27978620051987,bbmri-eric:contactID:LT_VSK_BB_Dovile,"FEMALE,MALE",urn:miriam:icd:U07.1,0,100,YEAR,,,,"NASAL_SWAB,SALIVA",temperature-60to-85,true,true,"In Lithuania, samples accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the number and type of samples in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide samples from Lithuania to research abroad. Our Biobank is responsible for that part.",,true,true,"In Lithuania, data accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the type and excess of data in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide data from Lithuania to research abroad. Our Biobank is responsible for that part.",,,,,,true,true,,true,true,,true,,,,,,BB VSK – Vilnius Santaros Klinikos Biobank,LT
bbmri-eric:ID:NL_AAAACW5FCXM3MZSUAVNCZ2AAAE:collection:imaging_generationr_brain,NL,bbmri-eric:ID:NL_AAAACXPKEJXLSACQK2ME25QAAE,Brain,,,,,"COHORT,IMAGE",IMAGING_DATA,3,1000,,1000,3,,bbmri-eric:ID:NL_AAAACW5FCXM3MZSUAVNCZ2AAAE:collection:imaging_generationr,,,,,bbmri-eric:contactID:NL_AAAACWPP476TYZSUAVNCZ2AAAE,,,,,,T-A0100,MR,,,,,,,,,,,,,,,,,,,true,,,,,,,,,Generation R Biobank,NL
bbmri-eric:ID:LT_VULSK:collection:COVID-19_recovered,LT,bbmri-eric:ID:LT_VSK_Biobank,Existing collection of data/samples from recovered COVID-19 patients,COVID-19 recovered,"This collection includes WBC, serum and plasma samples accompanied with health information from recovered COVID-19 patients.",,,"CASE_CONTROL,DISEASE_SPECIFIC,HOSPITAL,SAMPLE","ANTIBODIES,BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,DiseaseDuration,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,TREATMENT_PROTOCOL",3,4488,2022-06-28 09:00:00.0,533,2,,bbmri-eric:ID:LT_VULSK:collection:COVID19,"paediatric_included,covid19",bbmri-eric:contactID:LT_VSK_BB_Dovile,54.75275816959806,25.27978620051987,bbmri-eric:contactID:LT_VSK_BB_Dovile,"FEMALE,MALE",urn:miriam:icd:U07.1,0,100,YEAR,,,,"PERIPHERAL_BLOOD_CELLS,SERUM,PLASMA,OTHER",temperature-60to-85,true,true,"In Lithuania, samples accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the number and type of samples in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide samples from Lithuania to research abroad. Our Biobank is responsible for that part.",,true,true,"In Lithuania, data accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the type and excess of data in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide data from Lithuania to research abroad. Our Biobank is responsible for that part.",,,,,,true,true,,true,true,,true,,,,,,BB VSK – Vilnius Santaros Klinikos Biobank,LT
bbmri-eric:ID:LT_VULSK:collection:COVID-19_virological,LT,bbmri-eric:ID:LT_VSK_Biobank,Existing collection of data/samples of COVID-19 virological samples,COVID-19 virological,"Collection consists of nasopharyngeal swabs, purified viral RNA and saliva samples together with accompanied health information from confirmed COVID-19 patients. Follow up health information is available for some patients as well.",,,"CASE_CONTROL,DISEASE_SPECIFIC,HOSPITAL,SAMPLE","ANTIBODIES,BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,DiseaseDuration,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,TREATMENT_PROTOCOL",3,5655,2022-06-28 09:00:00.0,1928,3,,bbmri-eric:ID:LT_VULSK:collection:COVID19,"paediatric_included,covid19",bbmri-eric:contactID:LT_VSK_BB_Dovile,54.75275816959806,25.27978620051987,bbmri-eric:contactID:LT_VSK_BB_Dovile,"FEMALE,MALE",urn:miriam:icd:U07.1,0,100,YEAR,,,,"NASAL_SWAB,SALIVA,RNA",temperature-60to-85,true,true,"In Lithuania, samples accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the number and type of samples in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide samples from Lithuania to research abroad. Our Biobank is responsible for that part.",,true,true,"In Lithuania, data accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the type and excess of data in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide data from Lithuania to research abroad. Our Biobank is responsible for that part.",,,,,,true,true,,true,true,,true,,,,,,BB VSK – Vilnius Santaros Klinikos Biobank,LT
bbmri-eric:ID:LT_VULSK:collection:COVID19,LT,bbmri-eric:ID:LT_VSK_Biobank,Existing collection of data/samples relevant for COVID-19,COVID-19,"This collection includes samples and health information collected from COVID-19 related patients, including hospitalized for COVID-19, health care workers who underwent full vaccination course, a cohort of vaccinated immunocompromised patients, convalescent plasma donors. Samples relevant for COVID-19 were processed to be suitable for including but not limited to virological or serological studies. Some cohorts provide longitudinal follow up of samples as well as health information.",,,"CASE_CONTROL,COHORT,DISEASE_SPECIFIC,HOSPITAL,LONGITUDINAL,POPULATION_BASED,SAMPLE","ANTIBODIES,BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,DiseaseDuration,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,TREATMENT_PROTOCOL",4,87254,2022-06-28 09:00:00.0,4281,3,,,"paediatric_included,covid19",bbmri-eric:contactID:LT_VSK_BB_Dovile,54.75275816959806,25.27978620051987,bbmri-eric:contactID:LT_VSK_BB_Dovile,"FEMALE,MALE",urn:miriam:icd:U07.1,0,100,YEAR,,,,"OTHER,NASAL_SWAB,SALIVA,RNA,PLASMA,SERUM,PERIPHERAL_BLOOD_CELLS","temperature-60to-85,temperatureLN",true,true,"In Lithuania, samples accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the number and type of samples in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide samples from Lithuania to research abroad. Our Biobank is responsible for that part.",,true,true,"In Lithuania, data accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the type and excess of data in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide data from Lithuania to research abroad. Our Biobank is responsible for that part.",,,,,,true,true,,true,true,,true,,,,,,BB VSK – Vilnius Santaros Klinikos Biobank,LT
bbmri-eric:ID:LT_VULSK:collection:HEM,LT,bbmri-eric:ID:LT_VSK_Biobank,Existing collection of hematological cases,HEM,"This collection includes samples from peripheral blood, bone marrow and lymph nodes together with follow up health information from a high variety of hematological diseases, including but not limited to multiple myeloma, leukemia, myelodysplastic syndrome and myeloproliferative neoplasms.",,,"CASE_CONTROL,DISEASE_SPECIFIC,HOSPITAL,LONGITUDINAL,RD,SAMPLE","BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,DiseaseDuration,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,TREATMENT_PROTOCOL",4,40554,2022-06-28 09:00:00.0,6680,3,,,"paediatric_included,cancer",bbmri-eric:contactID:LT_VSK_BB_Dovile,54.75275816959806,25.27978620051987,bbmri-eric:contactID:LT_VSK_BB_Dovile,"FEMALE,MALE","urn:miriam:icd:C80,urn:miriam:icd:C81,urn:miriam:icd:C81-C96,urn:miriam:icd:C82,urn:miriam:icd:C83,urn:miriam:icd:C84,urn:miriam:icd:C85,urn:miriam:icd:C86,urn:miriam:icd:C88,urn:miriam:icd:C90,urn:miriam:icd:C91,urn:miriam:icd:C92,urn:miriam:icd:C93,urn:miriam:icd:C94,urn:miriam:icd:C95,urn:miriam:icd:D45,urn:miriam:icd:D46,urn:miriam:icd:D47",0,100,YEAR,,,,"OTHER,SERUM,PLASMA,PERIPHERAL_BLOOD_CELLS","temperature-60to-85,temperatureLN",true,true,"In Lithuania, samples accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the number and type of samples in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide samples from Lithuania to research abroad. Our Biobank is responsible for that part.",,true,true,"In Lithuania, data accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the type and excess of data in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide data from Lithuania to research abroad. Our Biobank is responsible for that part.",,,,,,true,true,,true,true,,true,,,,,,BB VSK – Vilnius Santaros Klinikos Biobank,LT
bbmri-eric:ID:NL_AAAACW5FCXM3MZSUAVNCZ2AAAE:collection:imaging_generationr_heart,NL,bbmri-eric:ID:NL_AAAACXPKEJXLSACQK2ME25QAAE,Heart,,,,,"COHORT,IMAGE",IMAGING_DATA,1,,,,,,bbmri-eric:ID:NL_AAAACW5FCXM3MZSUAVNCZ2AAAE:collection:imaging_generationr,,,,,bbmri-eric:contactID:NL_AAAACWPP476TYZSUAVNCZ2AAAE,,,,,,T-32000,MR,,,,,,,,,,,,,,,,,,,true,,,,,,,,,Generation R Biobank,NL
bbmri-eric:ID:LT_VULSK:collection:HEMVACC,LT,bbmri-eric:ID:LT_VSK_Biobank,Existing collection of data/samples from COVID-19 immunocompromised patients and health care workers,HEMVACC,"This collection consists of longitudinal plasma, serum, lysed WBC and viable PBMC samples accompanied by health information prior and post vaccination for COVID-19 in immunocompromised and health care workers cohorts. PBMCs are stored at -150°C temperature.",,,"CASE_CONTROL,COHORT,DISEASE_SPECIFIC,HOSPITAL,LONGITUDINAL,SAMPLE","ANTIBODIES,BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,DiseaseDuration,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,TREATMENT_PROTOCOL",4,69429,2022-06-28 09:00:00.0,1744,3,,bbmri-eric:ID:LT_VULSK:collection:COVID19,"paediatric_included,cancer,covid19",bbmri-eric:contactID:LT_VSK_BB_Dovile,54.75275816959806,25.27978620051987,bbmri-eric:contactID:LT_VSK_BB_Dovile,"FEMALE,MALE","urn:miriam:icd:C80,urn:miriam:icd:C81,urn:miriam:icd:C81-C96,urn:miriam:icd:C82,urn:miriam:icd:C83,urn:miriam:icd:C84,urn:miriam:icd:C85,urn:miriam:icd:C86,urn:miriam:icd:C88,urn:miriam:icd:C90,urn:miriam:icd:C91,urn:miriam:icd:C92,urn:miriam:icd:C93,urn:miriam:icd:C94,urn:miriam:icd:C95,urn:miriam:icd:D45,urn:miriam:icd:D46,urn:miriam:icd:D47,urn:miriam:icd:U07.1",0,100,YEAR,,,,"PERIPHERAL_BLOOD_CELLS,PLASMA,SERUM,OTHER","temperature-60to-85,temperatureLN",true,true,"In Lithuania, samples accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the number and type of samples in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide samples from Lithuania to research abroad. Our Biobank is responsible for that part.",,true,true,"In Lithuania, data accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the type and excess of data in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide data from Lithuania to research abroad. Our Biobank is responsible for that part.",,,,,,true,true,,true,true,,true,,,,,,BB VSK – Vilnius Santaros Klinikos Biobank,LT
bbmri-eric:ID:LT_VULSK:collection:MDS,LT,bbmri-eric:ID:LT_VSK_Biobank,Existing collection of data/samples from myelodysplastic syndrome patients,MDS,This collection includes WBC cells from peripheral blood and bone marrow as well as flash frozen bone marrow samples together with follow up health information of myelodysplastic syndrome patients.,,,"CASE_CONTROL,DISEASE_SPECIFIC,HOSPITAL,RD,SAMPLE","BIOLOGICAL_SAMPLES,BLOOD,CLINICAL_SYMPTOMS,DiseaseDuration,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,TREATMENT_PROTOCOL",3,2662,2022-06-28 09:00:00.0,500,2,,bbmri-eric:ID:LT_VULSK:collection:HEM,"paediatric_included,cancer",bbmri-eric:contactID:LT_VSK_BB_Dovile,54.75275816959806,25.27978620051987,bbmri-eric:contactID:LT_VSK_BB_Dovile,"FEMALE,MALE",urn:miriam:icd:D46,0,100,YEAR,,,,"OTHER,PERIPHERAL_BLOOD_CELLS",temperature-60to-85,true,true,"In Lithuania, samples accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the number and type of samples in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide samples from Lithuania to research abroad. Our Biobank is responsible for that part.",,true,true,"In Lithuania, data accession from Biobank is regulated by national law. Firstly, a request must be submitted to our biobank including the type and excess of data in need, the main idea and hypothesis of the research as well as the composition of team to prove their potential to finish the project and achieve tasks. Our Biobank Sustainability Commission is responsible for evaluating the request. In case of approval, the agreement must be signed by involved parties. The final step is getting approval from Lithuanian Bioethics Committee to provide data from Lithuania to research abroad. Our Biobank is responsible for that part.",,,,,,true,true,,true,true,,true,,,,,,BB VSK – Vilnius Santaros Klinikos Biobank,LT
