order,name,label,parent,codesystem,code,ontologyTermURI,definition,exact_mapping,btnt_mapping,ntbt_mapping
,ORPHA:207046,Malignant lymphoma with peripheral neuropathy,"ORPHA:557492,ORPHA:209016",orphanet,ORPHA:207046,https://identifiers.org/orphanet:207046,,,,
,ORPHA:207049,Qualitative or quantitative protein defects in neuromuscular diseases,"ORPHA:557492,ORPHA:183497",orphanet,ORPHA:207049,https://identifiers.org/orphanet:207049,,,,
,ORPHA:448270,Ectopia cordis,"ORPHA:557493,ORPHA:377791,ORPHA:88991",orphanet,ORPHA:448270,https://identifiers.org/orphanet:448270,,,,urn:miriam:icd:Q24.8
,ORPHA:207052,Qualitative or quantitative defects of sarcoglycan,"ORPHA:557492,ORPHA:207049",orphanet,ORPHA:207052,https://identifiers.org/orphanet:207052,,,,
,ORPHA:437572,OBSOLETE: MYH7-related late-onset scapuloperoneal muscular dystrophy,ORPHA:C052,orphanet,ORPHA:437572,https://identifiers.org/orphanet:437572,,,,
,ORPHA:522528,Rare genetic eyelid malposition disorder,"ORPHA:557492,ORPHA:522526",orphanet,ORPHA:522528,https://identifiers.org/orphanet:522528,,,,
,ORPHA:522526,Rare genetic palpebral disorder,"ORPHA:557492,ORPHA:522524,ORPHA:183557",orphanet,ORPHA:522526,https://identifiers.org/orphanet:522526,,,,
,ORPHA:522524,Rare genetic disorder of the ocular adnexa,"ORPHA:557492,ORPHA:522504",orphanet,ORPHA:522524,https://identifiers.org/orphanet:522524,,,,
,ORPHA:436242,Familial atrial tachyarrhythmia-infra-Hisian cardiac conduction disease,"ORPHA:557493,ORPHA:377788,ORPHA:101934",orphanet,ORPHA:436242,https://identifiers.org/orphanet:436242,,,,urn:miriam:icd:I45.8
,ORPHA:522522,Rare genetic neuromuscular disorder with ocular motility/alignment anomaly,"ORPHA:557492,ORPHA:522516",orphanet,ORPHA:522522,https://identifiers.org/orphanet:522522,,,,
,ORPHA:207067,Qualitative or quantitative defects of gamma-sarcoglycan,"ORPHA:557492,ORPHA:207052",orphanet,ORPHA:207067,https://identifiers.org/orphanet:207067,,,,
,ORPHA:436245,Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:98661,ORPHA:611327,ORPHA:102283",orphanet,ORPHA:436245,https://identifiers.org/orphanet:436245,,,urn:miriam:icd:Q87.8,
,ORPHA:522520,Syndromic genetic disorder with strabismus,"ORPHA:557492,ORPHA:522518",orphanet,ORPHA:522520,https://identifiers.org/orphanet:522520,,,,
,ORPHA:207060,Qualitative or quantitative defects of alpha-sarcoglycan,"ORPHA:557492,ORPHA:207052",orphanet,ORPHA:207060,https://identifiers.org/orphanet:207060,,,,
,ORPHA:207063,Qualitative or quantitative defects of beta-sarcoglycan,"ORPHA:557492,ORPHA:207052",orphanet,ORPHA:207063,https://identifiers.org/orphanet:207063,,,,
,ORPHA:487825,Pierpont syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:611327,ORPHA:102283",orphanet,ORPHA:487825,https://identifiers.org/orphanet:487825,,,,urn:miriam:icd:Q87.8
,ORPHA:522538,Rare genetic disorder of the anterior segment of the eye,"ORPHA:557492,ORPHA:522504",orphanet,ORPHA:522538,https://identifiers.org/orphanet:522538,,,,
,ORPHA:207070,Qualitative or quantitative defects of delta-sarcoglycan,"ORPHA:557492,ORPHA:207052",orphanet,ORPHA:207070,https://identifiers.org/orphanet:207070,,,,
,ORPHA:424261,TOR1AIP1-related limb-girdle muscular dystrophy,"ORPHA:557493,ORPHA:377788,ORPHA:424925,ORPHA:102015",orphanet,ORPHA:424261,https://identifiers.org/orphanet:424261,,,,urn:miriam:icd:G71.0
,ORPHA:522536,Structural developmental eye defect of genetic origin,"ORPHA:557492,ORPHA:522504,ORPHA:183557",orphanet,ORPHA:522536,https://identifiers.org/orphanet:522536,,,,
,ORPHA:522534,Lacrimal drainage system anomaly of genetic origin,"ORPHA:557492,ORPHA:522532,ORPHA:183557",orphanet,ORPHA:522534,https://identifiers.org/orphanet:522534,,,,
,ORPHA:522530,Rare genetic disorder with entropion,"ORPHA:557492,ORPHA:522528",orphanet,ORPHA:522530,https://identifiers.org/orphanet:522530,,,,
,ORPHA:522532,Rare genetic disorder of the lacrimal apparatus,"ORPHA:557492,ORPHA:522524",orphanet,ORPHA:522532,https://identifiers.org/orphanet:522532,,,,
,ORPHA:207078,Qualitative or quantitative defects of caveolin-3,"ORPHA:557492,ORPHA:207049",orphanet,ORPHA:207078,https://identifiers.org/orphanet:207078,,,,
,ORPHA:207073,Qualitative or quantitative defects of dysferlin,"ORPHA:557492,ORPHA:207049",orphanet,ORPHA:207073,https://identifiers.org/orphanet:207073,,,,
,ORPHA:487814,Autosomal dominant Charcot-Marie-Tooth disease type 2 due to DGAT2 mutation,"ORPHA:557493,ORPHA:377788,ORPHA:64746",orphanet,ORPHA:487814,https://identifiers.org/orphanet:487814,,,,urn:miriam:icd:G60.0
,ORPHA:522504,Rare genetic disorder of the visual organs,"ORPHA:557492,ORPHA:101435",orphanet,ORPHA:522504,https://identifiers.org/orphanet:522504,,,,
,ORPHA:522508,Rare genetic ophthalmic disorder with cortical involvement,"ORPHA:557492,ORPHA:183616",orphanet,ORPHA:522508,https://identifiers.org/orphanet:522508,,,,
,ORPHA:522506,Rare genetic brainstem or cerebellar disorder with ophthalmic involvement as a major feature,"ORPHA:557492,ORPHA:183616",orphanet,ORPHA:522506,https://identifiers.org/orphanet:522506,,,,
,ORPHA:487809,Pediatric collagenous gastritis,"ORPHA:557493,ORPHA:377788,ORPHA:101936",orphanet,ORPHA:487809,https://identifiers.org/orphanet:487809,,,,urn:miriam:icd:K29.6
,ORPHA:448242,Autosomal recessive brachyolmia,"ORPHA:557493,ORPHA:377789,ORPHA:1293",orphanet,ORPHA:448242,https://identifiers.org/orphanet:448242,,,,urn:miriam:icd:Q76.3
,ORPHA:207085,Qualitative or quantitative defects of dystrophin,"ORPHA:557492,ORPHA:207049",orphanet,ORPHA:207085,https://identifiers.org/orphanet:207085,,,,
,ORPHA:232035,Infectious embryofetopathy,"ORPHA:68416,ORPHA:557492,ORPHA:52662",orphanet,ORPHA:232035,https://identifiers.org/orphanet:232035,,,,
,ORPHA:29822,Spontaneous periodic hypothermia,"ORPHA:557493,ORPHA:377788,ORPHA:98006",orphanet,ORPHA:29822,https://identifiers.org/orphanet:29822,,,,urn:miriam:icd:G90.8
,ORPHA:449563,IgG4-related ophthalmic disease,"ORPHA:557494,ORPHA:596448,ORPHA:519329",orphanet,ORPHA:449563,https://identifiers.org/orphanet:449563,,,,urn:miriam:icd:H05.1
,ORPHA:436252,Combined immunodeficiency-enteropathy spectrum,"ORPHA:557493,ORPHA:377788,ORPHA:506219,ORPHA:331217,ORPHA:108969",orphanet,ORPHA:436252,https://identifiers.org/orphanet:436252,,,,urn:miriam:icd:Q82.8
,ORPHA:448237,Zika virus disease,"ORPHA:557493,ORPHA:377788,ORPHA:163585",orphanet,ORPHA:448237,https://identifiers.org/orphanet:448237,,urn:miriam:icd:A92.5,,
,ORPHA:449566,Eosinophilic angiocentric fibrosis,"ORPHA:557493,ORPHA:377788,ORPHA:98036,ORPHA:284264",orphanet,ORPHA:449566,https://identifiers.org/orphanet:449566,,,,urn:miriam:icd:J39.8
,ORPHA:207090,Qualitative or quantitative defects of collagen 6,"ORPHA:557492,ORPHA:207049",orphanet,ORPHA:207090,https://identifiers.org/orphanet:207090,,,,
,ORPHA:522518,Rare genetic disorder with strabismus,"ORPHA:557492,ORPHA:522516",orphanet,ORPHA:522518,https://identifiers.org/orphanet:522518,,,,
,ORPHA:522512,Rare genetic optic nerve disorder,"ORPHA:557492,ORPHA:522510",orphanet,ORPHA:522512,https://identifiers.org/orphanet:522512,,,,
,ORPHA:522516,Rare genetic ocular motility/alignment disorder,"ORPHA:557492,ORPHA:183616",orphanet,ORPHA:522516,https://identifiers.org/orphanet:522516,,,,
,ORPHA:522514,Congenital optic disc excavation of genetic origin,"ORPHA:557492,ORPHA:522512,ORPHA:183557",orphanet,ORPHA:522514,https://identifiers.org/orphanet:522514,,,,
,ORPHA:207098,Qualitative or quantitative defects of integrin alpha-7,"ORPHA:557492,ORPHA:207049",orphanet,ORPHA:207098,https://identifiers.org/orphanet:207098,,,,
,ORPHA:522510,Rare genetic ophthalmic disorder with cranial nerve involvement,"ORPHA:557492,ORPHA:183616",orphanet,ORPHA:522510,https://identifiers.org/orphanet:522510,,,,
,ORPHA:207094,Laminin subunit alpha 2-related muscular dystrophy,"ORPHA:557492,ORPHA:207049",orphanet,ORPHA:207094,https://identifiers.org/orphanet:207094,,,,
,ORPHA:364063,Infantile epileptic-dyskinetic encephalopathy,"ORPHA:557493,ORPHA:377788,ORPHA:391711,ORPHA:182079",orphanet,ORPHA:364063,https://identifiers.org/orphanet:364063,,,,urn:miriam:icd:G40.4
,ORPHA:521236,Primary orthostatic disorder,"ORPHA:98006,ORPHA:557492",orphanet,ORPHA:521236,https://identifiers.org/orphanet:521236,,,,
,ORPHA:522568,Rare genetic disorder of the pupil,"ORPHA:557492,ORPHA:522538",orphanet,ORPHA:522568,https://identifiers.org/orphanet:522568,,,,
,ORPHA:521232,Genetic primary orthostatic disorder,"ORPHA:71859,ORPHA:557492",orphanet,ORPHA:521232,https://identifiers.org/orphanet:521232,,,,
,ORPHA:522562,Genetic superficial corneal dystrophy,"ORPHA:557492,ORPHA:522560",orphanet,ORPHA:522562,https://identifiers.org/orphanet:522562,,,,
,ORPHA:522566,Rare genetic inflammatory/autoimmune corneal disorder,"ORPHA:557492,ORPHA:522558",orphanet,ORPHA:522566,https://identifiers.org/orphanet:522566,,,,
,ORPHA:522564,Syndromic genetic keratoconus,"ORPHA:557492,ORPHA:522558",orphanet,ORPHA:522564,https://identifiers.org/orphanet:522564,,,,
,ORPHA:522560,Genetic corneal dystrophy,"ORPHA:557492,ORPHA:522558",orphanet,ORPHA:522560,https://identifiers.org/orphanet:522560,,,,
,ORPHA:163746,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease,"ORPHA:557493,ORPHA:377788,ORPHA:98497,ORPHA:90642,ORPHA:79376,ORPHA:68356,ORPHA:611314,ORPHA:557866,ORPHA:183469,ORPHA:104009",orphanet,ORPHA:163746,https://identifiers.org/orphanet:163746,,,,urn:miriam:icd:E75.2
,ORPHA:522578,Rare genetic disorder involving multiple structures of the eye,"ORPHA:557492,ORPHA:522504",orphanet,ORPHA:522578,https://identifiers.org/orphanet:522578,,,,
,ORPHA:522576,Rare genetic retinal vasculopathy,"ORPHA:557492,ORPHA:522572",orphanet,ORPHA:522576,https://identifiers.org/orphanet:522576,,,,
,ORPHA:522574,Rare genetic macular disorder,"ORPHA:557492,ORPHA:522572",orphanet,ORPHA:522574,https://identifiers.org/orphanet:522574,,,,
,ORPHA:522572,Rare genetic retinal disorder,"ORPHA:557492,ORPHA:522570",orphanet,ORPHA:522572,https://identifiers.org/orphanet:522572,,,,
,ORPHA:522570,Rare genetic disorder of the posterior segment of the eye,"ORPHA:557492,ORPHA:522504",orphanet,ORPHA:522570,https://identifiers.org/orphanet:522570,,,,
,ORPHA:391665,Homozygous familial hypercholesterolemia,"ORPHA:557493,ORPHA:377788,ORPHA:477811",orphanet,ORPHA:391665,https://identifiers.org/orphanet:391665,,,,urn:miriam:icd:E78.0
,ORPHA:619979,Developmental delay-immunodeficiency-leukoencephalopathy-hypohomocysteinemia syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:79173,ORPHA:68385,ORPHA:331217",orphanet,ORPHA:619979,https://identifiers.org/orphanet:619979,,,,urn:miriam:icd:E72.1
,ORPHA:522548,Syndromic genetic cataract,"ORPHA:557492,ORPHA:522546",orphanet,ORPHA:522548,https://identifiers.org/orphanet:522548,,,,
,ORPHA:521219,Mirizzi syndrome,"ORPHA:557493,ORPHA:377792,ORPHA:101941",orphanet,ORPHA:521219,https://identifiers.org/orphanet:521219,,,,
,ORPHA:522546,Rare genetic disorder with lens opacification,"ORPHA:557492,ORPHA:183607",orphanet,ORPHA:522546,https://identifiers.org/orphanet:522546,,,,
,ORPHA:391673,Necrotizing enterocolitis,"ORPHA:557493,ORPHA:377788,ORPHA:104012",orphanet,ORPHA:391673,https://identifiers.org/orphanet:391673,,urn:miriam:icd:P77,,
,ORPHA:522542,Rare genetic disorder with conjunctival involvement as a major feature,"ORPHA:557492,ORPHA:522538",orphanet,ORPHA:522542,https://identifiers.org/orphanet:522542,,,,
,ORPHA:485275,Acquired schizencephaly,"ORPHA:557494,ORPHA:799",orphanet,ORPHA:485275,https://identifiers.org/orphanet:485275,,,,urn:miriam:icd:Q04.6
,ORPHA:522544,OBSOLETE: Rare genetic conjunctivitis,ORPHA:C051,orphanet,ORPHA:522544,https://identifiers.org/orphanet:522544,,,,
,ORPHA:522540,Anterior segment developmental anomaly of genetic origin,"ORPHA:557492,ORPHA:522538,ORPHA:183557",orphanet,ORPHA:522540,https://identifiers.org/orphanet:522540,,,,
,ORPHA:391677,Short stature-optic atrophy-Pelger-Huët anomaly syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:441434,ORPHA:183570,ORPHA:139021",orphanet,ORPHA:391677,https://identifiers.org/orphanet:391677,,,,urn:miriam:icd:Q87.1
,ORPHA:522558,Rare genetic disorder with corneal involvement as a major feature,"ORPHA:557492,ORPHA:522556",orphanet,ORPHA:522558,https://identifiers.org/orphanet:522558,,,,
,ORPHA:522556,Rare genetic corneal disorder,"ORPHA:557492,ORPHA:522538",orphanet,ORPHA:522556,https://identifiers.org/orphanet:522556,,,,
,ORPHA:522554,Syndromic genetic ectopia lentis,"ORPHA:557492,ORPHA:522552",orphanet,ORPHA:522554,https://identifiers.org/orphanet:522554,,,,
,ORPHA:522552,Lens position anomaly of genetic origin,"ORPHA:557492,ORPHA:183607,ORPHA:183557",orphanet,ORPHA:522552,https://identifiers.org/orphanet:522552,,,,
,ORPHA:522550,Lens size anomaly of genetic origin,"ORPHA:557492,ORPHA:183607,ORPHA:183557",orphanet,ORPHA:522550,https://identifiers.org/orphanet:522550,,,,
,ORPHA:235936,Familial hyperaldosteronism,"ORPHA:557492,ORPHA:506213,ORPHA:371861,ORPHA:231641,ORPHA:156629",orphanet,ORPHA:235936,https://identifiers.org/orphanet:235936,,,,
,ORPHA:163721,Rolandic epilepsy-speech dyspraxia syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:98259,ORPHA:611314",orphanet,ORPHA:163721,https://identifiers.org/orphanet:163721,,,,urn:miriam:icd:G40.8
,ORPHA:163717,Benign familial mesial temporal lobe epilepsy,"ORPHA:557493,ORPHA:377788,ORPHA:309",orphanet,ORPHA:163717,https://identifiers.org/orphanet:163717,,,,urn:miriam:icd:G40.0
,ORPHA:163703,Febrile infection-related epilepsy syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:363567",orphanet,ORPHA:163703,https://identifiers.org/orphanet:163703,,,,urn:miriam:icd:G40.5
,ORPHA:163708,Cryptogenic late-onset epileptic spasms,"ORPHA:557493,ORPHA:377788,ORPHA:98259",orphanet,ORPHA:163708,https://identifiers.org/orphanet:163708,,,,urn:miriam:icd:G40.4
,ORPHA:207006,OBSOLETE: Acquired amyloid myopathy,ORPHA:C051,orphanet,ORPHA:207006,https://identifiers.org/orphanet:207006,,,,
,ORPHA:522580,Secondary early-onset glaucoma of genetic origin,"ORPHA:557492,ORPHA:359",orphanet,ORPHA:522580,https://identifiers.org/orphanet:522580,,,,
,ORPHA:207009,OBSOLETE: Acquired rod-body myopathy,ORPHA:C051,orphanet,ORPHA:207009,https://identifiers.org/orphanet:207009,,,,
,ORPHA:207003,OBSOLETE: Endocrine myopathy,ORPHA:C051,orphanet,ORPHA:207003,https://identifiers.org/orphanet:207003,,,,
,ORPHA:617313,Rare disorder due to inadequate sharing of the placenta,"ORPHA:617307,ORPHA:557492",orphanet,ORPHA:617313,https://identifiers.org/orphanet:617313,,,,
,ORPHA:619972,CADINS disease,"ORPHA:557493,ORPHA:377788,ORPHA:79391,ORPHA:331223",orphanet,ORPHA:619972,https://identifiers.org/orphanet:619972,,,,urn:miriam:icd:D81.8
,ORPHA:521258,Xq25 microduplication syndrome,"ORPHA:557493,ORPHA:377789,ORPHA:611327,ORPHA:263783,ORPHA:102283",orphanet,ORPHA:521258,https://identifiers.org/orphanet:521258,,,,urn:miriam:icd:Q98.8
,ORPHA:207000,Fungal myositis,"ORPHA:557493,ORPHA:377788,ORPHA:206988",orphanet,ORPHA:207000,https://identifiers.org/orphanet:207000,,,,urn:miriam:icd:M60.0
,ORPHA:617310,Rare disorder due to unbalanced inter-twin blood transfusion,"ORPHA:617307,ORPHA:557492",orphanet,ORPHA:617310,https://identifiers.org/orphanet:617310,,,,
,ORPHA:522584,Rare genetic choroidal disorder,"ORPHA:557492,ORPHA:522570",orphanet,ORPHA:522584,https://identifiers.org/orphanet:522584,,,,
,ORPHA:207018,Rare hereditary metabolic disease with peripheral neuropathy,"ORPHA:557492,ORPHA:207015",orphanet,ORPHA:207018,https://identifiers.org/orphanet:207018,,,,
,ORPHA:617307,Rare disorder related to monochorionic twin pregnancy,"ORPHA:557492,ORPHA:163637",orphanet,ORPHA:617307,https://identifiers.org/orphanet:617307,,,,
,ORPHA:617304,Amniotic fluid embolism,"ORPHA:557493,ORPHA:377788,ORPHA:163637",orphanet,ORPHA:617304,https://identifiers.org/orphanet:617304,,urn:miriam:icd:O88.1,,
,ORPHA:207015,Rare hereditary disease with peripheral neuropathy,"ORPHA:98497,ORPHA:557492",orphanet,ORPHA:207015,https://identifiers.org/orphanet:207015,,,,
,ORPHA:222628,Hereditary poikiloderma,"ORPHA:79353,ORPHA:557492,ORPHA:183426",orphanet,ORPHA:222628,https://identifiers.org/orphanet:222628,,,,
,ORPHA:163727,Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:98259",orphanet,ORPHA:163727,https://identifiers.org/orphanet:163727,,,,urn:miriam:icd:G40.4
,ORPHA:617301,Selective intrauterine growth restriction,"ORPHA:557493,ORPHA:377788,ORPHA:617313",orphanet,ORPHA:617301,https://identifiers.org/orphanet:617301,,,,urn:miriam:icd:O31.8
,ORPHA:207012,Spinal muscular atrophy associated with central nervous system anomaly,"ORPHA:557492,ORPHA:206701",orphanet,ORPHA:207012,https://identifiers.org/orphanet:207012,,,,
,ORPHA:521268,OBSOLETE: SLC5A6-CDG,ORPHA:C052,orphanet,ORPHA:521268,https://identifiers.org/orphanet:521268,,,,
,ORPHA:402823,Hepatitis delta,"ORPHA:557493,ORPHA:377788,ORPHA:57146,ORPHA:163585",orphanet,ORPHA:402823,https://identifiers.org/orphanet:402823,,urn:miriam:icd:B17.0,,
,ORPHA:391723,Mucinous adenocarcinoma of the appendix,"ORPHA:557493,ORPHA:377788,ORPHA:423982",orphanet,ORPHA:391723,https://identifiers.org/orphanet:391723,,,,urn:miriam:icd:C18.1
,ORPHA:617408,Classic eosinophilic pustular folliculitis,"ORPHA:557493,ORPHA:377788,ORPHA:90077",orphanet,ORPHA:617408,https://identifiers.org/orphanet:617408,,,,urn:miriam:icd:L73.8
,ORPHA:569274,Multiple mitochondrial dysfunctions syndrome type 5,"ORPHA:557493,ORPHA:377788,ORPHA:289573,ORPHA:183500,ORPHA:182070",orphanet,ORPHA:569274,https://identifiers.org/orphanet:569274,,,,urn:miriam:icd:E88.8
,ORPHA:391711,Persistent combined dystonia,"ORPHA:98203,ORPHA:557492",orphanet,ORPHA:391711,https://identifiers.org/orphanet:391711,,,,
,ORPHA:53540,Goldmann-Favre syndrome,"ORPHA:557493,ORPHA:377788,ORPHA:519306,ORPHA:519304",orphanet,ORPHA:53540,https://identifiers.org/orphanet:53540,,,,urn:miriam:icd:H35.5
,ORPHA:656912,Autosomal dominant combined immunodeficiency due to ERBIN deficiency,"ORPHA:557493,ORPHA:377788,ORPHA:79391,ORPHA:331223,ORPHA:183494",orphanet,ORPHA:656912,https://identifiers.org/orphanet:656912,,,,
,ORPHA:269221,Isolated bilateral hemispheric cerebellar hypoplasia,"ORPHA:557493,ORPHA:377791,ORPHA:98516",orphanet,ORPHA:269221,https://identifiers.org/orphanet:269221,,,,urn:miriam:icd:Q04.3
,ORPHA:269224,Global cerebellar malformation,"ORPHA:557492,ORPHA:182061",orphanet,ORPHA:269224,https://identifiers.org/orphanet:269224,,,,
,ORPHA:269218,Isolated unilateral hemispheric cerebellar hypoplasia,"ORPHA:557493,ORPHA:377791,ORPHA:98516",orphanet,ORPHA:269218,https://identifiers.org/orphanet:269218,,,,urn:miriam:icd:Q04.3
,ORPHA:269215,Isolated Dandy-Walker malformation without hydrocephalus,"ORPHA:557494,ORPHA:217",orphanet,ORPHA:269215,https://identifiers.org/orphanet:269215,,,,urn:miriam:icd:Q03.1
,ORPHA:497188,Diffuse intrinsic pontine glioma,"ORPHA:557493,ORPHA:377788,ORPHA:251561",orphanet,ORPHA:497188,https://identifiers.org/orphanet:497188,,,,urn:miriam:icd:C72.8
,ORPHA:498497,Short rib-polydactyly syndrome type 5,"ORPHA:557493,ORPHA:377789,ORPHA:1505",orphanet,ORPHA:498497,https://identifiers.org/orphanet:498497,,,,urn:miriam:icd:Q77.2
,ORPHA:498494,Mirror-image polydactyly,"ORPHA:557493,ORPHA:377791,ORPHA:498470",orphanet,ORPHA:498494,https://identifiers.org/orphanet:498494,,,,urn:miriam:icd:Q74.8
,ORPHA:498491,Complete hemimelia,"ORPHA:557492,ORPHA:498461",orphanet,ORPHA:498491,https://identifiers.org/orphanet:498491,,,,
,ORPHA:53583,Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity,"ORPHA:557493,ORPHA:377788,ORPHA:200037",orphanet,ORPHA:53583,https://identifiers.org/orphanet:53583,,,,urn:miriam:icd:G24.8
,ORPHA:569248,Microcystic stromal tumor,"ORPHA:557493,ORPHA:377788,ORPHA:97293",orphanet,ORPHA:569248,https://identifiers.org/orphanet:569248,,,,urn:miriam:icd:D27
,ORPHA:64280,Childhood absence epilepsy,"ORPHA:557493,ORPHA:377788,ORPHA:98749,ORPHA:98745,ORPHA:309",orphanet,ORPHA:64280,https://identifiers.org/orphanet:64280,,,,urn:miriam:icd:G40.3
,ORPHA:269229,Pontine tegmental cap dysplasia,"ORPHA:557493,ORPHA:377791,ORPHA:98519",orphanet,ORPHA:269229,https://identifiers.org/orphanet:269229,,,,urn:miriam:icd:Q04.8
,ORPHA:617297,Twin-reversed arterial perfusion sequence,"ORPHA:557493,ORPHA:377788,ORPHA:617310",orphanet,ORPHA:617297,https://identifiers.org/orphanet:617297,,,,urn:miriam:icd:O31.8
,ORPHA:437552,Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity,"ORPHA:557493,ORPHA:377788,ORPHA:506219,ORPHA:431156",orphanet,ORPHA:437552,https://identifiers.org/orphanet:437552,,,,urn:miriam:icd:D84.8
,ORPHA:269212,Isolated Dandy-Walker malformation with hydrocephalus,"ORPHA:557494,ORPHA:217",orphanet,ORPHA:269212,https://identifiers.org/orphanet:269212,,,,urn:miriam:icd:Q03.1
,ORPHA:269206,Isolated total cerebellar vermis agenesis,"ORPHA:557494,ORPHA:269203",orphanet,ORPHA:269206,https://identifiers.org/orphanet:269206,,,,urn:miriam:icd:Q04.3
,ORPHA:269209,Isolated partial cerebellar vermis agenesis,"ORPHA:557494,ORPHA:269203",orphanet,ORPHA:269209,https://identifiers.org/orphanet:269209,,,,urn:miriam:icd:Q04.3
,ORPHA:269203,Isolated cerebellar vermis agenesis,"ORPHA:557493,ORPHA:377791,ORPHA:98514",orphanet,ORPHA:269203,https://identifiers.org/orphanet:269203,,,,urn:miriam:icd:Q04.3
,ORPHA:269200,OBSOLETE: Retrocerebellar cyst,ORPHA:C052,orphanet,ORPHA:269200,https://identifiers.org/orphanet:269200,,,,
