order,name,code,parent,ontologyTermURI,definition
1148,C41.1 Malignant neoplasm of bone and articular cartilage of other and unspecified sites - Mandible,C41.1,C40-C41 Malignant neoplasms of bone and articular cartilage,http://identifiers.org/icd/C41.1,ORPHAcode: 314422 Ameloblastic carcinoma
1149,C41.2 Malignant neoplasm of bone and articular cartilage of other and unspecified sites - Vertebral column,C41.2,C40-C41 Malignant neoplasms of bone and articular cartilage,http://identifiers.org/icd/C41.2,
1150,"C41.3 Malignant neoplasm of bone and articular cartilage of other and unspecified sites - Ribs, sternum and clavicle",C41.3,C40-C41 Malignant neoplasms of bone and articular cartilage,http://identifiers.org/icd/C41.3,
1151,"C41.4 Malignant neoplasm of bone and articular cartilage of other and unspecified sites - Pelvic bones, sacrum and coccyx",C41.4,C40-C41 Malignant neoplasms of bone and articular cartilage,http://identifiers.org/icd/C41.4,ORPHAcode: 319 Skeletal Ewing sarcoma
1152,C41.8 Malignant neoplasm of bone and articular cartilage of other and unspecified sites - Overlapping lesion of bone and articular cartilage,C41.8,C40-C41 Malignant neoplasms of bone and articular cartilage,http://identifiers.org/icd/C41.8,
1153,"C41.9 Malignant neoplasm of bone and articular cartilage of other and unspecified sites - Bone and articular cartilage, unspecified",C41.9,C40-C41 Malignant neoplasms of bone and articular cartilage,http://identifiers.org/icd/C41.9,ORPHAcode: 668 Osteosarcoma
1154,C43-C44 Melanoma and other malignant neoplasms of skin,C43-C44,"C00-C75 Malignant neoplasms, stated or presumed to be primary, of specified sites, except of lymphoid, haematopoietic and related tissue",,
1155,C43 Malignant melanoma of skin,C43,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43,
1156,C43.0 Malignant melanoma of lip,C43.0,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.0,
1157,"C43.1 Malignant melanoma of eyelid, including canthus",C43.1,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.1,
1158,C43.2 Malignant melanoma of ear and external auricular canal,C43.2,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.2,
1159,C43.3 Malignant melanoma of other and unspecified parts of face,C43.3,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.3,
1160,C43.4 Malignant melanoma of scalp and neck,C43.4,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.4,
1161,C43.5 Malignant melanoma of trunk,C43.5,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.5,ORPHAcode: 618 Familial melanoma
1162,"C43.6 Malignant melanoma of upper limb, including shoulder",C43.6,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.6,
1163,"C43.7 Malignant melanoma of lower limb, including hip",C43.7,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.7,
1164,C43.8 Overlapping malignant melanoma of skin,C43.8,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.8,
1165,"C43.9 Malignant melanoma of skin, unspecified",C43.9,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C43.9,ORPHAcode: 97338 Melanoma of soft tissue
1166,C44 Other malignant neoplasms of skin,C44,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44,
1167,C44.0 Skin of lip,C44.0,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.0,
1168,"C44.1 Skin of eyelid, including canthus",C44.1,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.1,
1169,C44.2 Skin of ear and external auricular canal,C44.2,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.2,
1170,C44.3 Skin of other and unspecified parts of face,C44.3,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.3,ORPHAcode: 499182 Pilomatrix carcinoma
1171,C44.4 Skin of scalp and neck,C44.4,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.4,
1172,C44.5 Skin of trunk,C44.5,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.5,ORPHAcode: 2800 Extramammary Paget disease
1173,"C44.6 Skin of upper limb, including shoulder",C44.6,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.6,ORPHAcode: 65748 Multiple self-healing squamous epithelioma
1174,"C44.7 Skin of lower limb, including hip",C44.7,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.7,
1175,C44.8 Overlapping lesion of skin,C44.8,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.8,
1176,"C44.9 Malignant neoplasm of skin, unspecified",C44.9,C43-C44 Melanoma and other malignant neoplasms of skin,http://identifiers.org/icd/C44.9,ORPHAcode: 377 Gorlin syndrome
1177,C45-C49 Malignant neoplasms of mesothelial and soft tissue,C45-C49,"C00-C75 Malignant neoplasms, stated or presumed to be primary, of specified sites, except of lymphoid, haematopoietic and related tissue",,
1178,C45 Mesothelioma,C45,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C45,
1179,C45.0 Mesothelioma of pleura,C45.0,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C45.0,ORPHAcode: 50251 Pleural mesothelioma
1180,C45.1 Mesothelioma of peritoneum,C45.1,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C45.1,ORPHAcode: 168811 Malignant peritoneal mesothelioma
1181,C45.2 Mesothelioma of pericardium,C45.2,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C45.2,
1182,C45.7 Mesothelioma of other sites,C45.7,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C45.7,
1183,"C45.9 Mesothelioma, unspecified",C45.9,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C45.9,
1184,C46 Kaposi sarcoma,C46,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C46,
1185,C46.0 Kaposi sarcoma of skin,C46.0,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C46.0,ORPHAcode: 33276 Kaposi sarcoma
1186,C46.1 Kaposi sarcoma of soft tissue,C46.1,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C46.1,
1187,C46.2 Kaposi sarcoma of palate,C46.2,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C46.2,
1188,C46.3 Kaposi sarcoma of lymph nodes,C46.3,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C46.3,
1189,C46.7 Kaposi sarcoma of other sites,C46.7,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C46.7,
1190,C46.8 Kaposi sarcoma of multiple organs,C46.8,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C46.8,
1191,"C46.9 Kaposi sarcoma, unspecified",C46.9,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C46.9,
1192,C47 Malignant neoplasm of peripheral nerves and autonomic nervous system,C47,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47,
1193,"C47.0 Malignant neoplasm of peripheral nerves and autonomic nervous system - Peripheral nerves of head, face and neck",C47.0,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.0,
1194,"C47.1 Malignant neoplasm of peripheral nerves and autonomic nervous system - Peripheral nerves of upper limb, including shoulder",C47.1,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.1,
1195,"C47.2 Malignant neoplasm of peripheral nerves and autonomic nervous system - Peripheral nerves of lower limb, including hip",C47.2,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.2,
1196,C47.3 Malignant neoplasm of peripheral nerves and autonomic nervous system - Peripheral nerves of thorax,C47.3,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.3,
1197,C47.4 Malignant neoplasm of peripheral nerves and autonomic nervous system - Peripheral nerves of abdomen,C47.4,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.4,
1198,C47.5 Malignant neoplasm of peripheral nerves and autonomic nervous system - Peripheral nerves of pelvis,C47.5,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.5,
1199,"C47.6 Malignant neoplasm of peripheral nerves and autonomic nervous system - Peripheral nerves of trunk, unspecified",C47.6,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.6,
1200,C47.8 Malignant neoplasm of peripheral nerves and autonomic nervous system - Overlapping lesion of peripheral nerves and autonomic nervous system,C47.8,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.8,
1201,"C47.9 Malignant neoplasm of peripheral nerves and autonomic nervous system - Peripheral nerves and autonomic nervous system, unspecified",C47.9,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C47.9,ORPHAcode: 3148 Malignant peripheral nerve sheath tumor
1202,C48 Malignant neoplasm of retroperitoneum and peritoneum,C48,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C48,
1203,C48.0 Malignant neoplasm of retroperitoneum and peritoneum - Retroperitoneum,C48.0,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C48.0,ORPHAcode: 398980 Primary peritoneal serous/papillary carcinoma
1204,C48.1 Malignant neoplasm of retroperitoneum and peritoneum - Specified parts of peritoneum,C48.1,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C48.1,
1205,"C48.2 Malignant neoplasm of retroperitoneum and peritoneum - Peritoneum, unspecified",C48.2,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C48.2,ORPHAcode: 83469 Desmoplastic small round cell tumor
1206,C48.8 Malignant neoplasm of retroperitoneum and peritoneum - Overlapping lesion of retroperitoneum and peritoneum,C48.8,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C48.8,
1207,C49 Malignant neoplasm of other connective and soft tissue,C49,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49,
1208,"C49.0 Malignant neoplasm of other connective and soft tissue - Connective and soft tissue of head, face and neck",C49.0,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.0,
1209,"C49.1 Malignant neoplasm of other connective and soft tissue - Connective and soft tissue of upper limb, including shoulder",C49.1,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.1,
1210,"C49.2 Malignant neoplasm of other connective and soft tissue - Connective and soft tissue of lower limb, including hip",C49.2,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.2,
1211,C49.3 Malignant neoplasm of other connective and soft tissue - Connective and soft tissue of thorax,C49.3,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.3,ORPHAcode: 466962 SMARCA4-deficient sarcoma of thorax
1212,C49.4 Malignant neoplasm of other connective and soft tissue - Connective and soft tissue of abdomen,C49.4,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.4,
1213,C49.5 Malignant neoplasm of other connective and soft tissue - Connective and soft tissue of pelvis,C49.5,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.5,
1214,"C49.6 Malignant neoplasm of other connective and soft tissue - Connective and soft tissue of trunk, unspecified",C49.6,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.6,
1215,C49.8 Malignant neoplasm of other connective and soft tissue - Overlapping lesion of connective and soft tissue,C49.8,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.8,
1216,"C49.9 Malignant neoplasm of other connective and soft tissue - Connective and soft tissue, unspecified",C49.9,C45-C49 Malignant neoplasms of mesothelial and soft tissue,http://identifiers.org/icd/C49.9,ORPHAcode: 780 Rhabdomyosarcoma
1217,C50-C50 Malignant neoplasm of breast,C50-C50,"C00-C75 Malignant neoplasms, stated or presumed to be primary, of specified sites, except of lymphoid, haematopoietic and related tissue",,
1218,C50 Malignant neoplasm of breast,C50,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50,ORPHAcode: 145 Hereditary breast and ovarian cancer syndrome
1219,C50.0 Malignant neoplasm of breast - Nipple and areola,C50.0,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50.0,ORPHAcode: 180275 Paget disease of the nipple
1220,C50.1 Malignant neoplasm of breast - Central portion of breast,C50.1,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50.1,ORPHAcode: 227535 Hereditary breast cancer
1221,C50.2 Malignant neoplasm of breast - Upper-inner quadrant of breast,C50.2,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50.2,
1222,C50.3 Malignant neoplasm of breast - Lower-inner quadrant of breast,C50.3,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50.3,
1223,C50.4 Malignant neoplasm of breast - Upper-outer quadrant of breast,C50.4,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50.4,
1224,C50.5 Malignant neoplasm of breast - Lower-outer quadrant of breast,C50.5,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50.5,
1225,C50.8 Malignant neoplasm of breast - Overlapping lesion of breast,C50.8,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50.8,
1226,"C50.9 Malignant neoplasm of breast - Breast, unspecified",C50.9,C50-C50 Malignant neoplasm of breast,http://identifiers.org/icd/C50.9,
1227,C51-C58 Malignant neoplasms of female genital organs,C51-C58,"C00-C75 Malignant neoplasms, stated or presumed to be primary, of specified sites, except of lymphoid, haematopoietic and related tissue",,
1228,C51 Malignant neoplasm of vulva,C51,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C51,
1229,C51.0 Malignant neoplasm of vulva - Labium majus,C51.0,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C51.0,
1230,C51.1 Malignant neoplasm of vulva - Labium minus,C51.1,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C51.1,
1231,C51.2 Malignant neoplasm of vulva - Clitoris,C51.2,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C51.2,
1232,C51.8 Malignant neoplasm of vulva - Overlapping lesion of vulva,C51.8,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C51.8,
1233,"C51.9 Malignant neoplasm of vulva - Vulva, unspecified",C51.9,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C51.9,
1234,C52 Malignant neoplasm of vagina,C52,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C52,ORPHAcode: 180247 Vaginal carcinoma
1235,C53 Malignant neoplasm of cervix uteri,C53,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C53,ORPHAcode: 213787 Carcinosarcoma of the cervix uteri
1236,C53.0 Malignant neoplasm of cervix uteri - Endocervix,C53.0,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C53.0,ORPHAcode: 213767 Squamous cell carcinoma of the cervix uteri
1237,C53.1 Malignant neoplasm of cervix uteri - Exocervix,C53.1,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C53.1,
1238,C53.8 Malignant neoplasm of cervix uteri - Overlapping lesion of cervix uteri,C53.8,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C53.8,
1239,"C53.9 Malignant neoplasm of cervix uteri - Cervix uteri, unspecified",C53.9,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C53.9,
1240,C54 Malignant neoplasm of corpus uteri,C54,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C54,
1241,C54.0 Malignant neoplasm of corpus uteri - Isthmus uteri,C54.0,C51-C58 Malignant neoplasms of female genital organs,http://identifiers.org/icd/C54.0,ORPHAcode: 213605 Carcinofibroma of the corpus uteri
