collection,dataset,name,useExternalDefinition.collection,useExternalDefinition.dataset,useExternalDefinition.name,label,description,collection event,format,unit,since version,until version,repeat unit,repeat min,repeat max,example values,keywords,vocabularies,notes
ATHLETE,chemicals_ath,m_meaa_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mecpp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mecpp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mecpp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mecpp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mecpp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mecpp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mecpp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,aggr_instr_,,,,,,,,,,,Trimester,0,3,,,,
ATHLETE,outcome_ath,bnR_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_mehhp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehhp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehhp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehhp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mehhp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehhp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehhp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehhp_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mehp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mehp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mehp_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_meohp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_meohp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_meohp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,aggr_pc_,,,,,,,,,,,,0,,,,,
ATHLETE,chemicals_ath,m_meohp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_meohp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_meohp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_meohp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_meohp_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mep_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhpp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mep_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mep_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mep_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mep_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mep_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mep_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mep_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mepa_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mepa_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mepa_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mepa_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mepa_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mepa_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mepa_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mg_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mg_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mg_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mg_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mg_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mg_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhpp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhpp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhpp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhpp_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhpp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhpp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhpp_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhxp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhxp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhxp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhxp_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhxp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhxp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhxp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mhxp_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mibp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mibp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mibp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mibp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mibp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mibp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mibp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mibp_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mmchp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmchp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmchp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmchp_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmchp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmchp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmchp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmchp_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,aggr_raw_,,,,,,,,,,,Trimester,0,3,,,,
ATHLETE,chemicals_ath,m_mmp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnpep_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,aggr_pro_,,,,,,,,,,,Trimester,0,3,,,,
ATHLETE,chemicals_ath,m_mmp_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mmp_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mn_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mn_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mn_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,aggr_wave_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_mn_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mn_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mn_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnbp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnbp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnbp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnbp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mnbp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnbp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnbp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnbp_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mnop_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnop_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnop_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,att_hrt_raw_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_mnop_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mnop_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnop_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnop_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnop_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mnpep_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnpep_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnpep_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnpep_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_mnpep_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnpep_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mnpep_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,outcome_ath,anR_wave_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_mo_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mo_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mo_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mo_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mo_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_mo_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_na_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_na_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_na_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_na_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_na_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_na_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_naphthalene_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_naphthalene_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_naphthalene_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_naphthalene_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_naphthalene_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_naphthalene_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_naphthalene_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_naphthalene_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminch_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminch_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminch_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminch_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_ohminch_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminch_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,asdR_wave_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_ohminch_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminch_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_ohminp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_ohminp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohminp_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_ohmphp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohmphp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohmphp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohmphp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_ohmphp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,bnR_age_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_ohmphp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohmphp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_ohmphp_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_oxbe_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxbe_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxbe_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxbe_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_oxbe_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxbe_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxbe_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxbe_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_oxominch_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominch_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominch_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominch_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_oxominch_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominch_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominch_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominch_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_oxominp_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominp_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominp_lod_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominp_lod_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_oxominp_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominp_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_oxominp_raw_preg,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,bnR_eval_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_oxominp_raw_t,,,,,,,,,1.1.0,,,0,,,,,
ATHLETE,chemicals_ath,m_pb_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pb_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pb_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pb_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pb_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pb_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde153_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde153_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,asd_wave_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_pbde153_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde153_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde153_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde153_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde47_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde47_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde47_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde47_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pbde47_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb118_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb118_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb118_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb118_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb118_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb118_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb138_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb138_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb138_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb138_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb138_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb138_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb153_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb153_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb153_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb153_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb153_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb153_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb170_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb170_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb170_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb170_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb170_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb170_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb180_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb180_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,att_hrtse_pc_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_pcb180_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb180_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb180_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pcb180_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfda_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfda_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfda_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,outcome_ath,bnR_wave_,,,,,,,,,,,,,,,,,
ATHLETE,chemicals_ath,m_pfda_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfda_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfda_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhps_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhps_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhps_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhps_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhps_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhps_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhxs_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhxs_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhxs_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhxs_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhxs_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfhxs_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfna_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_tl_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfna_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfna_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfna_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfna_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfna_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfoa_lod_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfoa_lod_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfoa_lod_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfoa_raw_birth,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfoa_raw_precon,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfoa_raw_t,,,,,,,,,1.1.0,,,,,,,,
ATHLETE,chemicals_ath,m_pfos_lod_birth,,,,,,,,,1.1.0,,,,,,,,
