"id","label","synonyms","description","link","parents"
"ORPHA:104077","Myopathic intestinal pseudoobstruction","","","https://identifiers.org/orphanet:104077","ORPHA:377795"
"ORPHA:104076","Leiomyosarcoma of small intestine","","Small bowel leiomyosarcoma is a rare type of small bowel malignancy, originating in the smooth muscle cells within the muscularis propria or the muscularis mucosa, most often found in the jejunum, and presenting with gastrointestinal bleeding and anemia and sometimes with other non-specific symptoms such as vomiting, nausea, abdominal pain and weakness and spreading to regional lymph nodes in 14% of cases.","https://identifiers.org/orphanet:104076","ORPHA:377788"
"ORPHA:118892","ATP synthase mitochondrial F1 complex assembly factor 2","Atp12p|LP3663|ATP12|MGC29736","","https://identifiers.org/orphanet:118892","ORPHA:410298"
"ORPHA:117569","Rare intestinal disease","","","https://identifiers.org/orphanet:117569","ORPHA:377794,ORPHA:97935"
"ORPHA:118658","sarcoglycan delta","DAGD|CMD1L|LGMD2F","","https://identifiers.org/orphanet:118658","ORPHA:410298"
"ORPHA:118415","R-spondin 1","FLJ40906|RSPONDIN","","https://identifiers.org/orphanet:118415","ORPHA:410298"
"ORPHA:119507","adenylosuccinate lyase","","","https://identifiers.org/orphanet:119507","ORPHA:410298"
"ORPHA:118896","ATR serine/threonine kinase","SCKL|FRP1|MEC1, mitosis entry checkpoint 1, homolog (S. cerevisiae)|MEC1|SCKL1","","https://identifiers.org/orphanet:118896","ORPHA:410298"
"ORPHA:119502","adenosine deaminase RNA specific","ADAR1","","https://identifiers.org/orphanet:119502","ORPHA:410298"
"ORPHA:118411","retinoschisin 1","XLRS1","","https://identifiers.org/orphanet:118411","ORPHA:410298"
"ORPHA:118653","sarcoglycan beta","A3b|SGC","","https://identifiers.org/orphanet:118653","ORPHA:410298"
"ORPHA:119743","structural maintenance of chromosomes 1A","Smcb|SB1.8|KIAA0178|DXS423E","","https://identifiers.org/orphanet:119743","ORPHA:410298"
"ORPHA:118419","R-spondin 4","dJ824F16.3","","https://identifiers.org/orphanet:118419","ORPHA:410298"
"ORPHA:119509","AF4/FMR2 family member 2","FRAXE","","https://identifiers.org/orphanet:119509","ORPHA:410298"
"ORPHA:118663","sarcoglycan epsilon","","","https://identifiers.org/orphanet:118663","ORPHA:410298"
"ORPHA:117573","Syndromic anorectal malformation","","","https://identifiers.org/orphanet:117573","ORPHA:377794,ORPHA:96346"
"ORPHA:119750","survival of motor neuron 2, centromeric","BCD541|TDRD16B|GEMIN1|SMNC|tudor domain containing 16B","","https://identifiers.org/orphanet:119750","ORPHA:410298"
"ORPHA:119990","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3","Atp6i|ATP6V0A3|T-cell immune response cDNA 7|OC116|a3|OC-116|TIRC7|ATP6N1C","","https://identifiers.org/orphanet:119990","ORPHA:410298"
"ORPHA:118429","RUNX family transcription factor 2","AML3|PEBP2A1|PEBP2aA1","","https://identifiers.org/orphanet:118429","ORPHA:410298"
"ORPHA:119757","snail family transcriptional repressor 2","SNAIL2|SLUGH|SLUGH1","","https://identifiers.org/orphanet:119757","ORPHA:410298"
"ORPHA:119999","transcobalamin 2","macrocytic anemia|TC2|D22S676|D22S750","","https://identifiers.org/orphanet:119999","ORPHA:410298"
"ORPHA:119516","angiogenic factor with G-patch and FHA domains 1","GPATCH7|VG5Q|GPATC7|FLJ10283|HSU84971","","https://identifiers.org/orphanet:119516","ORPHA:410298"
"ORPHA:118423","RUNX family transcription factor 1","aml1 oncogene|PEBP2A2|AMLCR1","","https://identifiers.org/orphanet:118423","ORPHA:410298"
"ORPHA:119513","aspartylglucosaminidase","ASRG|glycosylasparaginase|N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase","","https://identifiers.org/orphanet:119513","ORPHA:410298"
"ORPHA:118666","sarcoglycan gamma","SCG3|35kD dystrophin-associated glycoprotein|TYPE|A4|Maghrebian myopathy (autosomal recessive)|DMDA|SCARMD2|DAGA4|gamma sarcoglycan|MGC130048|limb girdle muscular dystrophy 2C (Duchenne-like muscular dystrophy, autosomal recessive)","","https://identifiers.org/orphanet:118666","ORPHA:410298"
"ORPHA:119754","sphingomyelin phosphodiesterase 1","ASM|acid sphingomyelinase","","https://identifiers.org/orphanet:119754","ORPHA:410298"
"ORPHA:119763","synuclein alpha","PD1|Î±-synuclein|NACP|#945","","https://identifiers.org/orphanet:119763",""
"ORPHA:100924","Porphyria due to ALA dehydratase deficiency","Porphyria of Doss|ALAD porphyria|Porphyria due to ALAD deficiency|Porphyria due to delta-aminolevulinate dehydratase deficiency","Porphyria of doss or deficiency of delta-aminolevulinic acid dehydratase (DALAD) is an extremely rare form of acute hepatic porphyria (see this term) characterized by neuro-visceral attacks without cutaneous manifestations.","https://identifiers.org/orphanet:100924","ORPHA:377788"
"ORPHA:118674","N-sulfoglucosamine sulfohydrolase","sulfamidase|mucopolysaccharidosis type IIIA|MPS3A|HSS|SFMD","","https://identifiers.org/orphanet:118674","ORPHA:410298"
"ORPHA:119761","synaptosome associated protein 29","soluble 29 kDa NSF attachment protein|SNAP-29|CEDNIK","","https://identifiers.org/orphanet:119761","ORPHA:410298"
"ORPHA:119528","alkylglycerone phosphate synthase","ALDHPSY|ADPS|ADAS|ADHAPS|ADAP-S","","https://identifiers.org/orphanet:119528","ORPHA:410298"
"ORPHA:118437","ryanodine receptor 1","PPP1R137|protein phosphatase 1, regulatory subunit 137|RYR","","https://identifiers.org/orphanet:118437","ORPHA:410298"
"ORPHA:118679","SH2 domain containing 1A","EBVS|XLP|Duncan's disease|XLPD|SAP|DSHP|MTCP1","","https://identifiers.org/orphanet:118679","ORPHA:410298"
"ORPHA:119525","1-acylglycerol-3-phosphate O-acyltransferase 2","lysophosphatidic acid acyltransferase-beta|LPAAT-beta|lysophosphatidic acid acyltransferase, beta","","https://identifiers.org/orphanet:119525","ORPHA:410298"
"ORPHA:119523","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase","glycogen storage disease type III|glycogen debranching enzyme","","https://identifiers.org/orphanet:119523","ORPHA:410298"
"ORPHA:120881","catenin beta 1","armadillo|beta-catenin","","https://identifiers.org/orphanet:120881","ORPHA:410298"
"ORPHA:120641","CLN5 intracellular trafficking protein","","","https://identifiers.org/orphanet:120641","ORPHA:410298"
"ORPHA:121730","FA complementation group M","FAAP250","","https://identifiers.org/orphanet:121730","ORPHA:410298"
"ORPHA:121972","FXYD domain containing ion transport regulator 2","MGC12372","","https://identifiers.org/orphanet:121972","ORPHA:410298"
"ORPHA:120884","cystinosin, lysosomal cystine transporter","PQLC4|SLC66A4|CTNS-LSB","","https://identifiers.org/orphanet:120884","ORPHA:410298"
"ORPHA:120643","CLN6 transmembrane ER protein","nclf|FLJ20561|HsT18960","","https://identifiers.org/orphanet:120643","ORPHA:410298"
"ORPHA:121733","Fas cell surface death receptor","TNF receptor superfamily member 6|CD95|APO-1","","https://identifiers.org/orphanet:121733","ORPHA:410298"
"ORPHA:122821","potassium voltage-gated channel subfamily Q member 4","Kv7.4","","https://identifiers.org/orphanet:122821","ORPHA:410298"
"ORPHA:120888","cathepsin A","deamidase|lysosomal protective protein|lysosomal carboxypeptidase A|urinary kininase|carboxypeptidase Y-like kininase|carboxypeptidase-L|carboxypeptidase C","","https://identifiers.org/orphanet:120888","ORPHA:410298"
"ORPHA:121977","frizzled class receptor 4","CD344","","https://identifiers.org/orphanet:121977","ORPHA:410298"
"ORPHA:123912","nuclear receptor subfamily 2 group E member 3","rd7|PNR|RP37","","https://identifiers.org/orphanet:123912","ORPHA:410298"
"ORPHA:120648","CLN8 transmembrane ER and ERGIC protein","FLJ39417|TLCD6","","https://identifiers.org/orphanet:120648","ORPHA:410298"
"ORPHA:122825","keratocan","keratocan proteoglycan|SLRR2B","","https://identifiers.org/orphanet:122825","ORPHA:410298"
"ORPHA:120638","CLN3 lysosomal/endosomal transmembrane protein, battenin","juvenile neuronal ceroid lipofuscinosis|BTN1|JNCL","","https://identifiers.org/orphanet:120638","ORPHA:410298"
"ORPHA:122817","potassium voltage-gated channel subfamily Q member 3","Kv7.3","","https://identifiers.org/orphanet:122817","ORPHA:410298"
"ORPHA:121980","glucose-6-phosphatase catalytic subunit","G6PC1|GSD1a|glycogen storage disease type I, von Gierke disease","","https://identifiers.org/orphanet:121980","ORPHA:410298"
"ORPHA:120892","cathepsin C","DPP1|dipeptidyl peptidase 1","","https://identifiers.org/orphanet:120892","ORPHA:410298"
"ORPHA:121740","Fas ligand","CD178|FasL","","https://identifiers.org/orphanet:121740","ORPHA:410298"
"ORPHA:122831","WASH complex subunit 5","strumpellin","","https://identifiers.org/orphanet:122831","ORPHA:410298"
"ORPHA:123920","nuclear receptor subfamily 3 group C member 2","MR","","https://identifiers.org/orphanet:123920","ORPHA:410298"
"ORPHA:120653","clarin 1","","","https://identifiers.org/orphanet:120653","ORPHA:410298"
"ORPHA:121984","glucose-6-phosphate dehydrogenase","G6PD1","","https://identifiers.org/orphanet:121984","ORPHA:410298"
"ORPHA:121501","ATPase Na+/K+ transporting subunit alpha 3","sodium/potassium-transporting ATPase subunit alpha-3|sodium pump subunit alpha-3|sodium-potassium ATPase catalytic subunit alpha-3","","https://identifiers.org/orphanet:121501","ORPHA:410298"
"ORPHA:120897","cathepsin K","PKND","","https://identifiers.org/orphanet:120897","ORPHA:410298"
"ORPHA:121987","glucosidase alpha, acid","glycogen storage disease type II|Pompe disease","","https://identifiers.org/orphanet:121987","ORPHA:410298"
"ORPHA:120657","CCHC-type zinc finger nucleic acid binding protein","RNF163|CNBP1|ZCCHC22","","https://identifiers.org/orphanet:120657","ORPHA:410298"
"ORPHA:121746","fibulin 5","DANCE|EVEC|UP50|ARMD3","","https://identifiers.org/orphanet:121746","ORPHA:410298"
"ORPHA:122834","KIF1 binding protein","TTC20|DKFZP586B0923|kinesin binding protein|KBP","","https://identifiers.org/orphanet:122834","ORPHA:410298"
"ORPHA:121989","gamma-aminobutyric acid type A receptor alpha1 subunit","GABA(A) receptor, alpha 1|EJM5","","https://identifiers.org/orphanet:121989","ORPHA:410298"
"ORPHA:123916","nuclear receptor subfamily 3 group C member 1","GR|glucocorticoid receptor","","https://identifiers.org/orphanet:123916","ORPHA:410298"
"ORPHA:122829","ketohexokinase","fructokinase","","https://identifiers.org/orphanet:122829","ORPHA:410298"
"ORPHA:121991","gamma-aminobutyric acid type A receptor delta subunit","GABA(A) receptor, delta","","https://identifiers.org/orphanet:121991","ORPHA:410298"
"ORPHA:122840","kinesin family member 1B","KIAA0591|KLP|HMSNII","","https://identifiers.org/orphanet:122840","ORPHA:410298"
"ORPHA:121993","gamma-aminobutyric acid type A receptor gamma2 subunit","GABA(A) receptor, gamma 2","","https://identifiers.org/orphanet:121993","ORPHA:410298"
"ORPHA:121752","fibrillin 1","SGS|asprosin|OCTD|Marfan syndrome|MASS","","https://identifiers.org/orphanet:121752","ORPHA:410298"
"ORPHA:120664","cyclic nucleotide gated channel alpha 1","cGMP-gated cation channel alpha-1|RCNCa|RP49|RCNC1|CNG1","","https://identifiers.org/orphanet:120664","ORPHA:410298"
"ORPHA:121511","elastase, neutrophil expressed","neutrophil elastase|medullasin|NE|HNE|HLE|leukocyte elastase","","https://identifiers.org/orphanet:121511","ORPHA:410298"
"ORPHA:121995","galactosylceramidase","Krabbe disease","","https://identifiers.org/orphanet:121995","ORPHA:410298"
"ORPHA:123930","neural retina leucine zipper","NRL-MAF|RP27|D14S46E","","https://identifiers.org/orphanet:123930","ORPHA:410298"
"ORPHA:121513","elaC ribonuclease Z 2","HPC2|tRNase Z (long form)|FLJ10530","","https://identifiers.org/orphanet:121513","ORPHA:410298"
"ORPHA:121997","UDP-galactose-4-epimerase","UDP-glucose 4-epimerase|SDR1E1|short chain dehydrogenase/reductase family 1E, member 1","","https://identifiers.org/orphanet:121997","ORPHA:410298"
"ORPHA:121999","galactokinase 1","","","https://identifiers.org/orphanet:121999","ORPHA:410298"
"ORPHA:123934","neurturin","prepro-neurturin|NTN","","https://identifiers.org/orphanet:123934","ORPHA:410298"
"ORPHA:123937","nuclear receptor binding SET domain protein 1","ARA267|FLJ22263|KMT3B","","https://identifiers.org/orphanet:123937","ORPHA:410298"
"ORPHA:121517","elastin","WS|supravalvular aortic stenosis|SVAS|WBS|tropoelastin|Williams-Beuren syndrome","","https://identifiers.org/orphanet:121517","ORPHA:410298"
"ORPHA:122605","Indian hedgehog signaling molecule","HHG2|BDA1","","https://identifiers.org/orphanet:122605","ORPHA:410298"
"ORPHA:122847","kinesin family member 21A","FLJ20052","","https://identifiers.org/orphanet:122847","ORPHA:410298"
"ORPHA:122838","neurite extension and migration factor","XPN|KIDLIA|XLMR-related protein, neurite extension|MRX98","","https://identifiers.org/orphanet:122838","ORPHA:410298"
"ORPHA:120671","cyclic nucleotide gated channel alpha 3","CCNC1|CCNCa|CNG3","","https://identifiers.org/orphanet:120671","ORPHA:410298"
